VTX, IDX, POSITION.x, POSITION.y, POSITION.z
1781, 1781, -0.95069,  0.10032,  0.29347
1782, 1782, -0.89032,  0.40462,  0.20885
1783, 1783, -0.89898,  0.30971,  0.30971
1784, 1784, -0.93052,  0.30349,  0.20502
1785, 1785, -0.89898,  0.30971,  0.30971
1786, 1786, -0.89032,  0.20885,  0.40462
1787, 1787, -0.95968,  0.19876,  0.19876
1788, 1788, -0.93052,  0.30349,  0.20502
1789, 1789, -0.89898,  0.30971,  0.30971
1790, 1790, -0.95968,  0.19876,  0.19876
1791, 1791, -0.95968,  0.19876,  0.19876
1792, 1792, -0.95069,  0.29347,  0.10032
1793, 1793, -0.93052,  0.30349,  0.20502
1794, 1794, -0.95069,  0.29347,  0.10032
1795, 1795, -0.92388,  0.38268,  0.00
1796, 1796, -0.89032,  0.40462,  0.20885
1797, 1797, -0.93052,  0.30349,  0.20502
1798, 1798, -0.95069,  0.29347,  0.10032
1799, 1799, -0.89032,  0.40462,  0.20885
1800, 1800, -0.78868,  0.21132,  0.57735
1801, 1801, -0.77317,  0.15929,  0.61387
1802, 1802, -0.80296,  0.15904,  0.57443
1803, 1803, -0.77317,  0.15929,  0.61387
1804, 1804, -0.75434,  0.10657,  0.64777
1805, 1805, -0.81487,  0.10629,  0.56982
1806, 1806, -0.80296,  0.15904,  0.57443
1807, 1807, -0.77317,  0.15929,  0.61387
1808, 1808, -0.81487,  0.10629,  0.56982
1809, 1809, -0.75434,  0.10657,  0.64777
1810, 1810, -0.73229,  0.0534,  0.67889
1811, 1811, -0.79548,  0.05346,  0.60362
1812, 1812, -0.79548,  0.05346,  0.60362
1813, 1813, -0.73229,  0.0534,  0.67889
1814, 1814, -0.70711,  0.00,  0.70711
1815, 1815, -0.79548,  0.05346,  0.60362
1816, 1816, -0.70711,  0.00,  0.70711
1817, 1817, -0.83147,  0.00,  0.55557
1818, 1818, -0.83147,  0.00,  0.55557
1819, 1819, -0.82438,  0.05322,  0.56352
1820, 1820, -0.79548,  0.05346,  0.60362
1821, 1821, -0.79548,  0.05346,  0.60362
1822, 1822, -0.82438,  0.05322,  0.56352
1823, 1823, -0.81487,  0.10629,  0.56982
1824, 1824, -0.79548,  0.05346,  0.60362
1825, 1825, -0.81487,  0.10629,  0.56982
1826, 1826, -0.75434,  0.10657,  0.64777
1827, 1827, -0.89032,  0.20885,  0.40462
1828, 1828, -0.88135,  0.15744,  0.44546
1829, 1829, -0.90258,  0.15716,  0.40082
1830, 1830, -0.88135,  0.15744,  0.44546
1831, 1831, -0.86851,  0.10535,  0.48434
1832, 1832, -0.91227,  0.10502,  0.39589
1833, 1833, -0.90258,  0.15716,  0.40082
1834, 1834, -0.88135,  0.15744,  0.44546
1835, 1835, -0.91227,  0.10502,  0.39589
1836, 1836, -0.86851,  0.10535,  0.48434
1837, 1837, -0.85186,  0.05279,  0.5211
1838, 1838, -0.89895,  0.05284,  0.43485
1839, 1839, -0.89895,  0.05284,  0.43485
1840, 1840, -0.85186,  0.05279,  0.5211
1841, 1841, -0.83147,  0.00,  0.55557
1842, 1842, -0.89895,  0.05284,  0.43485
1843, 1843, -0.83147,  0.00,  0.55557
1844, 1844, -0.92388,  0.00,  0.38268
1845, 1845, -0.92388,  0.00,  0.38268
1846, 1846, -0.91938,  0.05258,  0.38984
1847, 1847, -0.89895,  0.05284,  0.43485
1848, 1848, -0.89895,  0.05284,  0.43485
1849, 1849, -0.91938,  0.05258,  0.38984
1850, 1850, -0.91227,  0.10502,  0.39589
1851, 1851, -0.89895,  0.05284,  0.43485
1852, 1852, -0.91227,  0.10502,  0.39589
1853, 1853, -0.86851,  0.10535,  0.48434
1854, 1854, -0.83147,  0.00,  0.55557
1855, 1855, -0.85186,  0.05279,  0.5211
1856, 1856, -0.82438,  0.05322,  0.56352
1857, 1857, -0.85186,  0.05279,  0.5211
1858, 1858, -0.86851,  0.10535,  0.48434
1859, 1859, -0.81487,  0.10629,  0.56982
1860, 1860, -0.82438,  0.05322,  0.56352
1861, 1861, -0.85186,  0.05279,  0.5211
1862, 1862, -0.81487,  0.10629,  0.56982
1863, 1863, -0.86851,  0.10535,  0.48434
1864, 1864, -0.88135,  0.15744,  0.44546
1865, 1865, -0.83133,  0.15886,  0.5326
1866, 1866, -0.83133,  0.15886,  0.5326
1867, 1867, -0.88135,  0.15744,  0.44546
1868, 1868, -0.89032,  0.20885,  0.40462
1869, 1869, -0.83133,  0.15886,  0.5326
1870, 1870, -0.89032,  0.20885,  0.40462
1871, 1871, -0.78868,  0.21132,  0.57735
1872, 1872, -0.78868,  0.21132,  0.57735
1873, 1873, -0.80296,  0.15904,  0.57443
1874, 1874, -0.83133,  0.15886,  0.5326
1875, 1875, -0.83133,  0.15886,  0.5326
1876, 1876, -0.80296,  0.15904,  0.57443
1877, 1877, -0.81487,  0.10629,  0.56982
1878, 1878, -0.83133,  0.15886,  0.5326
1879, 1879, -0.81487,  0.10629,  0.56982
1880, 1880, -0.86851,  0.10535,  0.48434
1881, 1881, -0.8165,  0.40825,  0.40825
1882, 1882, -0.80951,  0.31246,  0.49705
1883, 1883, -0.85827,  0.31031,  0.40875
1884, 1884, -0.80951,  0.31246,  0.49705
1885, 1885, -0.78868,  0.21132,  0.57735
1886, 1886, -0.89032,  0.20885,  0.40462
1887, 1887, -0.85827,  0.31031,  0.40875
1888, 1888, -0.80951,  0.31246,  0.49705
1889, 1889, -0.89032,  0.20885,  0.40462
1890, 1890,  0.00,  1.00,  0.00
1891, 1891, -0.19509,  0.98079,  0.00
1892, 1892,  0.00,  0.98079, -0.19509
1893, 1893, -0.19509,  0.98079,  0.00
1894, 1894, -0.38268,  0.92388,  0.00
1895, 1895, -0.19876,  0.95968, -0.19876
1896, 1896, -0.19876,  0.95968, -0.19876
1897, 1897,  0.00,  0.98079, -0.19509
1898, 1898, -0.19509,  0.98079,  0.00
1899, 1899,  0.00,  0.92388, -0.38268
1900, 1900,  0.00,  0.98079, -0.19509
1901, 1901, -0.19876,  0.95968, -0.19876
1902, 1902, -0.38268,  0.92388,  0.00
1903, 1903, -0.55557,  0.83147,  0.00
1904, 1904, -0.40462,  0.89032, -0.20885
1905, 1905, -0.55557,  0.83147,  0.00
1906, 1906, -0.70711,  0.70711,  0.00
1907, 1907, -0.57735,  0.78868, -0.21132
1908, 1908, -0.57735,  0.78868, -0.21132
1909, 1909, -0.40462,  0.89032, -0.20885
1910, 1910, -0.55557,  0.83147,  0.00
1911, 1911, -0.40825,  0.8165, -0.40825
1912, 1912, -0.40462,  0.89032, -0.20885
1913, 1913, -0.57735,  0.78868, -0.21132
1914, 1914, -0.40825,  0.8165, -0.40825
1915, 1915, -0.20885,  0.89032, -0.40462
1916, 1916, -0.40462,  0.89032, -0.20885
1917, 1917, -0.20885,  0.89032, -0.40462
1918, 1918,  0.00,  0.92388, -0.38268
1919, 1919, -0.19876,  0.95968, -0.19876
1920, 1920, -0.19876,  0.95968, -0.19876
1921, 1921, -0.40462,  0.89032, -0.20885
1922, 1922, -0.20885,  0.89032, -0.40462
1923, 1923, -0.38268,  0.92388,  0.00
1924, 1924, -0.40462,  0.89032, -0.20885
1925, 1925, -0.19876,  0.95968, -0.19876
1926, 1926,  0.00,  0.70711, -0.70711
1927, 1927,  0.00,  0.83147, -0.55557
1928, 1928, -0.21132,  0.78868, -0.57735
1929, 1929,  0.00,  0.83147, -0.55557
1930, 1930,  0.00,  0.92388, -0.38268
1931, 1931, -0.20885,  0.89032, -0.40462
1932, 1932, -0.20885,  0.89032, -0.40462
1933, 1933, -0.21132,  0.78868, -0.57735
1934, 1934,  0.00,  0.83147, -0.55557
1935, 1935, -0.40825,  0.8165, -0.40825
1936, 1936, -0.21132,  0.78868, -0.57735
1937, 1937, -0.20885,  0.89032, -0.40462
1938, 1938, -0.70711,  0.70711,  0.00
1939, 1939, -0.83147,  0.55557,  0.00
1940, 1940, -0.78868,  0.57735, -0.21132
1941, 1941, -0.83147,  0.55557,  0.00
1942, 1942, -0.92388,  0.38268,  0.00
1943, 1943, -0.89032,  0.40462, -0.20885
1944, 1944, -0.89032,  0.40462, -0.20885
1945, 1945, -0.78868,  0.57735, -0.21132
1946, 1946, -0.83147,  0.55557,  0.00
1947, 1947, -0.8165,  0.40825, -0.40825
1948, 1948, -0.78868,  0.57735, -0.21132
1949, 1949, -0.89032,  0.40462, -0.20885
1950, 1950, -0.92388,  0.38268,  0.00
1951, 1951, -0.95694,  0.29028,  0.00
1952, 1952, -0.95069,  0.29347, -0.10032
1953, 1953, -0.95069,  0.29347, -0.10032
1954, 1954, -0.95694,  0.29028,  0.00
1955, 1955, -0.98079,  0.19509,  0.00
1956, 1956, -0.95069,  0.29347, -0.10032
1957, 1957, -0.98079,  0.19509,  0.00
1958, 1958, -0.95968,  0.19876, -0.19876
1959, 1959, -0.98079,  0.19509,  0.00
1960, 1960, -0.98918,  0.14673,  0.00
1961, 1961, -0.98788,  0.14714, -0.04936
1962, 1962, -0.98788,  0.14714, -0.04936
1963, 1963, -0.98918,  0.14673,  0.00
1964, 1964, -0.99518,  0.09802,  0.00
1965, 1965, -0.98788,  0.14714, -0.04936
1966, 1966, -0.99518,  0.09802,  0.00
1967, 1967, -0.99025,  0.09849, -0.09849
1968, 1968, -1.00,  0.00,  0.00
1969, 1969, -0.99756,  0.04936, -0.04936
1970, 1970, -0.9988,  0.04907,  0.00
1971, 1971, -0.99756,  0.04936, -0.04936
1972, 1972, -0.99025,  0.09849, -0.09849
1973, 1973, -0.99518,  0.09802,  0.00
1974, 1974, -0.9988,  0.04907,  0.00
1975, 1975, -0.99756,  0.04936, -0.04936
1976, 1976, -0.99518,  0.09802,  0.00
1977, 1977, -0.99025,  0.09849, -0.09849
1978, 1978, -0.99756,  0.04936, -0.04936
1979, 1979, -0.98788,  0.04936, -0.14714
1980, 1980, -0.99756,  0.04936, -0.04936
1981, 1981, -1.00,  0.00,  0.00
1982, 1982, -0.98079,  0.00, -0.19509
1983, 1983, -0.98788,  0.04936, -0.14714
1984, 1984, -0.99756,  0.04936, -0.04936
1985, 1985, -0.98079,  0.00, -0.19509
1986, 1986, -0.98079,  0.00, -0.19509
1987, 1987, -0.97918,  0.05, -0.19675
1988, 1988, -0.98788,  0.04936, -0.14714
1989, 1989, -0.98788,  0.04936, -0.14714
1990, 1990, -0.97918,  0.05, -0.19675
1991, 1991, -0.97512,  0.09988, -0.19791
1992, 1992, -0.98788,  0.04936, -0.14714
1993, 1993, -0.97512,  0.09988, -0.19791
1994, 1994, -0.99025,  0.09849, -0.09849
1995, 1995, -0.95968,  0.19876, -0.19876
1996, 1996, -0.97754,  0.14901, -0.14901
1997, 1997, -0.96861,  0.14951, -0.19858
1998, 1998, -0.97754,  0.14901, -0.14901
1999, 1999, -0.99025,  0.09849, -0.09849
2000, 2000, -0.97512,  0.09988, -0.19791
2001, 2001, -0.96861,  0.14951, -0.19858
2002, 2002, -0.97754,  0.14901, -0.14901
2003, 2003, -0.97512,  0.09988, -0.19791
2004, 2004, -0.99025,  0.09849, -0.09849
2005, 2005, -0.97754,  0.14901, -0.14901
2006, 2006, -0.98788,  0.14714, -0.04936
2007, 2007, -0.97754,  0.14901, -0.14901
2008, 2008, -0.95968,  0.19876, -0.19876
2009, 2009, -0.98079,  0.19509,  0.00
2010, 2010, -0.98788,  0.14714, -0.04936
2011, 2011, -0.97754,  0.14901, -0.14901
2012, 2012, -0.98079,  0.19509,  0.00
2013, 2013, -0.95968,  0.19876, -0.19876
2014, 2014, -0.96861,  0.14951, -0.19858
2015, 2015, -0.95743,  0.14989, -0.24669
2016, 2016, -0.95743,  0.14989, -0.24669
2017, 2017, -0.96861,  0.14951, -0.19858
2018, 2018, -0.97512,  0.09988, -0.19791
2019, 2019, -0.95743,  0.14989, -0.24669
2020, 2020, -0.97512,  0.09988, -0.19791
2021, 2021, -0.95069,  0.10032, -0.29347
2022, 2022, -0.98079,  0.00, -0.19509
2023, 2023, -0.96824,  0.05029, -0.24491
2024, 2024, -0.97918,  0.05, -0.19675
2025, 2025, -0.96824,  0.05029, -0.24491
2026, 2026, -0.95069,  0.10032, -0.29347
2027, 2027, -0.97512,  0.09988, -0.19791
2028, 2028, -0.97918,  0.05, -0.19675
2029, 2029, -0.96824,  0.05029, -0.24491
2030, 2030, -0.97512,  0.09988, -0.19791
2031, 2031, -0.95069,  0.10032, -0.29347
2032, 2032, -0.96824,  0.05029, -0.24491
2033, 2033, -0.93949,  0.05028, -0.33887
2034, 2034, -0.96824,  0.05029, -0.24491
2035, 2035, -0.98079,  0.00, -0.19509
2036, 2036, -0.92388,  0.00, -0.38268
2037, 2037, -0.93949,  0.05028, -0.33887
2038, 2038, -0.96824,  0.05029, -0.24491
2039, 2039, -0.92388,  0.00, -0.38268
2040, 2040, -0.92388,  0.00, -0.38268
2041, 2041, -0.91938,  0.05258, -0.38984
2042, 2042, -0.93949,  0.05028, -0.33887
2043, 2043, -0.93949,  0.05028, -0.33887
2044, 2044, -0.91938,  0.05258, -0.38984
2045, 2045, -0.91227,  0.10502, -0.39589
2046, 2046, -0.93949,  0.05028, -0.33887
2047, 2047, -0.91227,  0.10502, -0.39589
2048, 2048, -0.95069,  0.10032, -0.29347
2049, 2049, -0.89032,  0.20885, -0.40462
2050, 2050, -0.92372,  0.15512, -0.35026
2051, 2051, -0.90258,  0.15716, -0.40082
2052, 2052, -0.92372,  0.15512, -0.35026
2053, 2053, -0.95069,  0.10032, -0.29347
2054, 2054, -0.91227,  0.10502, -0.39589
2055, 2055, -0.90258,  0.15716, -0.40082
2056, 2056, -0.92372,  0.15512, -0.35026
2057, 2057, -0.91227,  0.10502, -0.39589
2058, 2058, -0.95069,  0.10032, -0.29347
2059, 2059, -0.92372,  0.15512, -0.35026
2060, 2060, -0.95743,  0.14989, -0.24669
2061, 2061, -0.92372,  0.15512, -0.35026
2062, 2062, -0.89032,  0.20885, -0.40462
2063, 2063, -0.95968,  0.19876, -0.19876
2064, 2064, -0.95743,  0.14989, -0.24669
2065, 2065, -0.92372,  0.15512, -0.35026
2066, 2066, -0.95968,  0.19876, -0.19876
2067, 2067, -0.89032,  0.20885, -0.40462
2068, 2068, -0.85827,  0.31031, -0.40875
2069, 2069, -0.89898,  0.30971, -0.30971
2070, 2070, -0.89898,  0.30971, -0.30971
2071, 2071, -0.85827,  0.31031, -0.40875
2072, 2072, -0.8165,  0.40825, -0.40825
2073, 2073, -0.89898,  0.30971, -0.30971
2074, 2074, -0.8165,  0.40825, -0.40825
2075, 2075, -0.89032,  0.40462, -0.20885
2076, 2076, -0.89032,  0.40462, -0.20885
2077, 2077, -0.93052,  0.30349, -0.20502
2078, 2078, -0.89898,  0.30971, -0.30971
2079, 2079, -0.89898,  0.30971, -0.30971
2080, 2080, -0.93052,  0.30349, -0.20502
2081, 2081, -0.95968,  0.19876, -0.19876
2082, 2082, -0.89898,  0.30971, -0.30971
2083, 2083, -0.95968,  0.19876, -0.19876
2084, 2084, -0.89032,  0.20885, -0.40462
2085, 2085, -0.95968,  0.19876, -0.19876
2086, 2086, -0.93052,  0.30349, -0.20502
2087, 2087, -0.95069,  0.29347, -0.10032
2088, 2088, -0.95069,  0.29347, -0.10032
2089, 2089, -0.93052,  0.30349, -0.20502
2090, 2090, -0.89032,  0.40462, -0.20885
2091, 2091, -0.95069,  0.29347, -0.10032
2092, 2092, -0.89032,  0.40462, -0.20885
2093, 2093, -0.92388,  0.38268,  0.00
2094, 2094, -0.78868,  0.21132, -0.57735
2095, 2095, -0.80296,  0.15904, -0.57443
2096, 2096, -0.77317,  0.15929, -0.61387
2097, 2097, -0.77317,  0.15929, -0.61387
2098, 2098, -0.80296,  0.15904, -0.57443
2099, 2099, -0.81487,  0.10629, -0.56982
2100, 2100, -0.77317,  0.15929, -0.61387
2101, 2101, -0.81487,  0.10629, -0.56982
2102, 2102, -0.75434,  0.10657, -0.64777
2103, 2103, -0.83147,  0.00, -0.55557
2104, 2104, -0.79548,  0.05346, -0.60362
2105, 2105, -0.82438,  0.05322, -0.56352
2106, 2106, -0.79548,  0.05346, -0.60362
2107, 2107, -0.75434,  0.10657, -0.64777
2108, 2108, -0.81487,  0.10629, -0.56982
2109, 2109, -0.82438,  0.05322, -0.56352
2110, 2110, -0.79548,  0.05346, -0.60362
2111, 2111, -0.81487,  0.10629, -0.56982
2112, 2112, -0.75434,  0.10657, -0.64777
2113, 2113, -0.79548,  0.05346, -0.60362
2114, 2114, -0.73229,  0.0534, -0.67889
2115, 2115, -0.79548,  0.05346, -0.60362
2116, 2116, -0.83147,  0.00, -0.55557
2117, 2117, -0.70711,  0.00, -0.70711
2118, 2118, -0.73229,  0.0534, -0.67889
2119, 2119, -0.79548,  0.05346, -0.60362
2120, 2120, -0.70711,  0.00, -0.70711
2121, 2121, -0.8165,  0.40825, -0.40825
2122, 2122, -0.85827,  0.31031, -0.40875
2123, 2123, -0.80951,  0.31246, -0.49705
2124, 2124, -0.80951,  0.31246, -0.49705
2125, 2125, -0.85827,  0.31031, -0.40875
2126, 2126, -0.89032,  0.20885, -0.40462
2127, 2127, -0.80951,  0.31246, -0.49705
2128, 2128, -0.89032,  0.20885, -0.40462
2129, 2129, -0.78868,  0.21132, -0.57735
2130, 2130, -0.83147,  0.00, -0.55557
2131, 2131, -0.82438,  0.05322, -0.56352
2132, 2132, -0.85186,  0.05279, -0.5211
2133, 2133, -0.85186,  0.05279, -0.5211
2134, 2134, -0.82438,  0.05322, -0.56352
2135, 2135, -0.81487,  0.10629, -0.56982
2136, 2136, -0.85186,  0.05279, -0.5211
2137, 2137, -0.81487,  0.10629, -0.56982
2138, 2138, -0.86851,  0.10535, -0.48434
2139, 2139, -0.78868,  0.21132, -0.57735
2140, 2140, -0.83133,  0.15886, -0.5326
2141, 2141, -0.80296,  0.15904, -0.57443
2142, 2142, -0.83133,  0.15886, -0.5326
2143, 2143, -0.86851,  0.10535, -0.48434
2144, 2144, -0.81487,  0.10629, -0.56982
2145, 2145, -0.80296,  0.15904, -0.57443
2146, 2146, -0.83133,  0.15886, -0.5326
2147, 2147, -0.81487,  0.10629, -0.56982
2148, 2148, -0.86851,  0.10535, -0.48434
2149, 2149, -0.83133,  0.15886, -0.5326
2150, 2150, -0.88135,  0.15744, -0.44546
2151, 2151, -0.83133,  0.15886, -0.5326
2152, 2152, -0.78868,  0.21132, -0.57735
2153, 2153, -0.89032,  0.20885, -0.40462
2154, 2154, -0.88135,  0.15744, -0.44546
2155, 2155, -0.83133,  0.15886, -0.5326
2156, 2156, -0.89032,  0.20885, -0.40462
2157, 2157, -0.89032,  0.20885, -0.40462
2158, 2158, -0.90258,  0.15716, -0.40082
2159, 2159, -0.88135,  0.15744, -0.44546
2160, 2160, -0.88135,  0.15744, -0.44546
2161, 2161, -0.90258,  0.15716, -0.40082
2162, 2162, -0.91227,  0.10502, -0.39589
2163, 2163, -0.88135,  0.15744, -0.44546
2164, 2164, -0.91227,  0.10502, -0.39589
2165, 2165, -0.86851,  0.10535, -0.48434
2166, 2166, -0.92388,  0.00, -0.38268
2167, 2167, -0.89895,  0.05284, -0.43485
2168, 2168, -0.91938,  0.05258, -0.38984
2169, 2169, -0.89895,  0.05284, -0.43485
2170, 2170, -0.86851,  0.10535, -0.48434
2171, 2171, -0.91227,  0.10502, -0.39589
2172, 2172, -0.91938,  0.05258, -0.38984
2173, 2173, -0.89895,  0.05284, -0.43485
2174, 2174, -0.91227,  0.10502, -0.39589
2175, 2175, -0.86851,  0.10535, -0.48434
2176, 2176, -0.89895,  0.05284, -0.43485
2177, 2177, -0.85186,  0.05279, -0.5211
2178, 2178, -0.89895,  0.05284, -0.43485
2179, 2179, -0.92388,  0.00, -0.38268
2180, 2180, -0.83147,  0.00, -0.55557
2181, 2181, -0.85186,  0.05279, -0.5211
2182, 2182, -0.89895,  0.05284, -0.43485
2183, 2183, -0.83147,  0.00, -0.55557
2184, 2184, -0.70711,  0.00, -0.70711
2185, 2185, -0.67889,  0.0534, -0.73229
2186, 2186, -0.73229,  0.0534, -0.67889
2187, 2187, -0.73229,  0.0534, -0.67889
2188, 2188, -0.67889,  0.0534, -0.73229
2189, 2189, -0.64777,  0.10657, -0.75434
2190, 2190, -0.73229,  0.0534, -0.67889
2191, 2191, -0.64777,  0.10657, -0.75434
2192, 2192, -0.75434,  0.10657, -0.64777
2193, 2193, -0.57735,  0.21132, -0.78868
2194, 2194, -0.67108,  0.1602, -0.72387
2195, 2195, -0.61387,  0.15929, -0.77317
2196, 2196, -0.67108,  0.1602, -0.72387
2197, 2197, -0.75434,  0.10657, -0.64777
2198, 2198, -0.64777,  0.10657, -0.75434
2199, 2199, -0.61387,  0.15929, -0.77317
2200, 2200, -0.67108,  0.1602, -0.72387
2201, 2201, -0.64777,  0.10657, -0.75434
2202, 2202, -0.75434,  0.10657, -0.64777
2203, 2203, -0.67108,  0.1602, -0.72387
2204, 2204, -0.77317,  0.15929, -0.61387
2205, 2205, -0.67108,  0.1602, -0.72387
2206, 2206, -0.57735,  0.21132, -0.78868
2207, 2207, -0.78868,  0.21132, -0.57735
2208, 2208, -0.77317,  0.15929, -0.61387
2209, 2209, -0.67108,  0.1602, -0.72387
2210, 2210, -0.78868,  0.21132, -0.57735
2211, 2211, -0.57735,  0.21132, -0.78868
2212, 2212, -0.49705,  0.31246, -0.80951
2213, 2213, -0.61406,  0.32179, -0.72069
2214, 2214, -0.61406,  0.32179, -0.72069
2215, 2215, -0.49705,  0.31246, -0.80951
2216, 2216, -0.40825,  0.40825, -0.8165
2217, 2217, -0.61406,  0.32179, -0.72069
2218, 2218, -0.40825,  0.40825, -0.8165
2219, 2219, -0.6396,  0.4264, -0.6396
2220, 2220, -0.6396,  0.4264, -0.6396
2221, 2221, -0.72069,  0.32179, -0.61406
2222, 2222, -0.61406,  0.32179, -0.72069
2223, 2223, -0.61406,  0.32179, -0.72069
2224, 2224, -0.72069,  0.32179, -0.61406
2225, 2225, -0.78868,  0.21132, -0.57735
2226, 2226, -0.61406,  0.32179, -0.72069
2227, 2227, -0.78868,  0.21132, -0.57735
2228, 2228, -0.57735,  0.21132, -0.78868
2229, 2229, -0.78868,  0.21132, -0.57735
2230, 2230, -0.72069,  0.32179, -0.61406
2231, 2231, -0.80951,  0.31246, -0.49705
2232, 2232, -0.72069,  0.32179, -0.61406
2233, 2233, -0.6396,  0.4264, -0.6396
2234, 2234, -0.8165,  0.40825, -0.40825
2235, 2235, -0.80951,  0.31246, -0.49705
2236, 2236, -0.72069,  0.32179, -0.61406
2237, 2237, -0.8165,  0.40825, -0.40825
2238, 2238, -0.40825,  0.40825, -0.8165
2239, 2239, -0.21132,  0.57735, -0.78868
2240, 2240, -0.4264,  0.6396, -0.6396
2241, 2241, -0.21132,  0.57735, -0.78868
2242, 2242,  0.00,  0.70711, -0.70711
2243, 2243, -0.21132,  0.78868, -0.57735
2244, 2244, -0.21132,  0.78868, -0.57735
2245, 2245, -0.4264,  0.6396, -0.6396
2246, 2246, -0.21132,  0.57735, -0.78868
2247, 2247, -0.40825,  0.8165, -0.40825
2248, 2248, -0.4264,  0.6396, -0.6396
2249, 2249, -0.21132,  0.78868, -0.57735
2250, 2250, -0.40825,  0.8165, -0.40825
2251, 2251, -0.6396,  0.6396, -0.4264
2252, 2252, -0.4264,  0.6396, -0.6396
2253, 2253, -0.6396,  0.6396, -0.4264
2254, 2254, -0.8165,  0.40825, -0.40825
2255, 2255, -0.6396,  0.4264, -0.6396
2256, 2256, -0.6396,  0.4264, -0.6396
2257, 2257, -0.4264,  0.6396, -0.6396
2258, 2258, -0.6396,  0.6396, -0.4264
2259, 2259, -0.40825,  0.40825, -0.8165
2260, 2260, -0.4264,  0.6396, -0.6396
2261, 2261, -0.6396,  0.4264, -0.6396
2262, 2262, -0.70711,  0.70711,  0.00
2263, 2263, -0.78868,  0.57735, -0.21132
2264, 2264, -0.57735,  0.78868, -0.21132
2265, 2265, -0.78868,  0.57735, -0.21132
2266, 2266, -0.8165,  0.40825, -0.40825
2267, 2267, -0.6396,  0.6396, -0.4264
2268, 2268, -0.6396,  0.6396, -0.4264
2269, 2269, -0.57735,  0.78868, -0.21132
2270, 2270, -0.78868,  0.57735, -0.21132
2271, 2271, -0.40825,  0.8165, -0.40825
2272, 2272, -0.57735,  0.78868, -0.21132
2273, 2273, -0.6396,  0.6396, -0.4264
2274, 2274,  0.00,  0.19509, -0.98079
2275, 2275, -0.04936,  0.14714, -0.98788
2276, 2276,  0.00,  0.14673, -0.98918
2277, 2277, -0.04936,  0.14714, -0.98788
2278, 2278, -0.09849,  0.09849, -0.99025
2279, 2279,  0.00,  0.09802, -0.99518
2280, 2280,  0.00,  0.14673, -0.98918
2281, 2281, -0.04936,  0.14714, -0.98788
2282, 2282,  0.00,  0.09802, -0.99518
2283, 2283, -0.09849,  0.09849, -0.99025
2284, 2284, -0.14714,  0.04936, -0.98788
2285, 2285, -0.04936,  0.04936, -0.99756
2286, 2286, -0.04936,  0.04936, -0.99756
2287, 2287, -0.14714,  0.04936, -0.98788
2288, 2288, -0.19509,  0.00, -0.98079
2289, 2289, -0.04936,  0.04936, -0.99756
2290, 2290, -0.19509,  0.00, -0.98079
2291, 2291,  0.00,  0.00, -1.00
2292, 2292,  0.00,  0.00, -1.00
2293, 2293,  0.00,  0.04907, -0.9988
2294, 2294, -0.04936,  0.04936, -0.99756
2295, 2295, -0.04936,  0.04936, -0.99756
2296, 2296,  0.00,  0.04907, -0.9988
2297, 2297,  0.00,  0.09802, -0.99518
2298, 2298, -0.04936,  0.04936, -0.99756
2299, 2299,  0.00,  0.09802, -0.99518
2300, 2300, -0.09849,  0.09849, -0.99025
2301, 2301,  0.00,  0.38268, -0.92388
2302, 2302, -0.10032,  0.29347, -0.95069
2303, 2303,  0.00,  0.29028, -0.95694
2304, 2304, -0.10032,  0.29347, -0.95069
2305, 2305, -0.19876,  0.19876, -0.95968
2306, 2306,  0.00,  0.19509, -0.98079
2307, 2307,  0.00,  0.29028, -0.95694
2308, 2308, -0.10032,  0.29347, -0.95069
2309, 2309,  0.00,  0.19509, -0.98079
2310, 2310, -0.19509,  0.00, -0.98079
2311, 2311, -0.14714,  0.04936, -0.98788
2312, 2312, -0.19675,  0.05, -0.97918
2313, 2313, -0.14714,  0.04936, -0.98788
2314, 2314, -0.09849,  0.09849, -0.99025
2315, 2315, -0.19791,  0.09988, -0.97512
2316, 2316, -0.19675,  0.05, -0.97918
2317, 2317, -0.14714,  0.04936, -0.98788
2318, 2318, -0.19791,  0.09988, -0.97512
2319, 2319, -0.09849,  0.09849, -0.99025
2320, 2320, -0.04936,  0.14714, -0.98788
2321, 2321, -0.14901,  0.14901, -0.97754
2322, 2322, -0.14901,  0.14901, -0.97754
2323, 2323, -0.04936,  0.14714, -0.98788
2324, 2324,  0.00,  0.19509, -0.98079
2325, 2325, -0.14901,  0.14901, -0.97754
2326, 2326,  0.00,  0.19509, -0.98079
2327, 2327, -0.19876,  0.19876, -0.95968
2328, 2328, -0.19876,  0.19876, -0.95968
2329, 2329, -0.19858,  0.14951, -0.96861
2330, 2330, -0.14901,  0.14901, -0.97754
2331, 2331, -0.14901,  0.14901, -0.97754
2332, 2332, -0.19858,  0.14951, -0.96861
2333, 2333, -0.19791,  0.09988, -0.97512
2334, 2334, -0.14901,  0.14901, -0.97754
2335, 2335, -0.19791,  0.09988, -0.97512
2336, 2336, -0.09849,  0.09849, -0.99025
2337, 2337, -0.19876,  0.19876, -0.95968
