VTX, IDX, _15.x, _15.y, _15.z, _18.x, _18.y, _18.z, _22.x, _22.y, _22.z, _22.w, _21.x, _21.y
2094, 434, -0.16567,  0.18273, -0.28461, -0.28426, -0.03655, -0.95805, -0.52951,  0.83903,  0.1251, -1.00,  0.6123,  0.66113
2095, 436, -0.14335,  0.12027, -0.26864,  0.06211, -0.54797, -0.83419, -0.58683,  0.65602, -0.47462, -1.00,  0.55078,  0.68066
2096, 435, -0.18055,  0.17137, -0.27905, -0.40145, -0.19218, -0.89549, -0.54982,  0.83253,  0.06782, -1.00,  0.61182,  0.68066
2097, 431, -0.10707,  0.10725, -0.19464, -0.76767,  0.64038, -0.02443, -0.14418, -0.20972, -0.96707, -1.00,  0.46753,  0.63818
2098, 437, -0.09345,  0.11535, -0.20074, -0.39538,  0.90428, -0.16109, -0.12771, -0.2278, -0.9653, -1.00,  0.46753,  0.6543
2099, 430, -0.10011,  0.11339, -0.23054, -0.13518,  0.97076,  0.19837, -0.40423,  0.12875, -0.90555, -1.00,  0.4978,  0.6543
2100, 432, -0.12769,  0.12995, -0.27473,  0.17569, -0.375, -0.91022, -0.62412,  0.67261, -0.39758, -1.00,  0.55029,  0.66113
2101, 430, -0.10011,  0.11339, -0.23054, -0.13518,  0.97076,  0.19837, -0.40423,  0.12875, -0.90555, -1.00,  0.4978,  0.6543
2102, 438, -0.09815,  0.10687, -0.2318,  0.64471, -0.5223, -0.55817, -0.51441,  0.24369, -0.82219, -1.00,  0.4978,  0.66113
2103, 438, -0.09815,  0.10687, -0.2318,  0.64471, -0.5223, -0.55817, -0.51441,  0.24369, -0.82219, -1.00,  0.4978,  0.66113
2104, 430, -0.10011,  0.11339, -0.23054, -0.13518,  0.97076,  0.19837, -0.40423,  0.12875, -0.90555, -1.00,  0.4978,  0.6543
2105, 437, -0.09345,  0.11535, -0.20074, -0.39538,  0.90428, -0.16109, -0.12771, -0.2278, -0.9653, -1.00,  0.46753,  0.6543
2106, 431, -0.10707,  0.10725, -0.19464, -0.76767,  0.64038, -0.02443, -0.14418, -0.20972, -0.96707, -1.00,  0.46753,  0.63818
2107, 439, -0.094,  0.1224, -0.18441, -0.27331,  0.53474, -0.79959,  0.21279, -0.77704, -0.5924, -1.00,  0.44971,  0.6543
2108, 437, -0.09345,  0.11535, -0.20074, -0.39538,  0.90428, -0.16109, -0.12771, -0.2278, -0.9653, -1.00,  0.46753,  0.6543
2109, 431, -0.10707,  0.10725, -0.19464, -0.76767,  0.64038, -0.02443, -0.14418, -0.20972, -0.96707, -1.00,  0.46753,  0.63818
2110, 440, -0.10838,  0.11516, -0.17974, -0.66151,  0.13104, -0.7384,  0.51365, -0.63823, -0.57343, -1.00,  0.44971,  0.63818
2111, 439, -0.094,  0.1224, -0.18441, -0.27331,  0.53474, -0.79959,  0.21279, -0.77704, -0.5924, -1.00,  0.44971,  0.6543
2112, 437, -0.09345,  0.11535, -0.20074, -0.39538,  0.90428, -0.16109, -0.12771, -0.2278, -0.9653, -1.00,  0.46753,  0.6543
2113, 439, -0.094,  0.1224, -0.18441, -0.27331,  0.53474, -0.79959,  0.21279, -0.77704, -0.5924, -1.00,  0.44971,  0.6543
2114, 441, -0.09095,  0.11806, -0.18032,  0.79129, -0.01548,  0.61124,  0.53116, -0.47776, -0.69972, -1.00,  0.44971,  0.66113
2115, 437, -0.09345,  0.11535, -0.20074, -0.39538,  0.90428, -0.16109, -0.12771, -0.2278, -0.9653, -1.00,  0.46753,  0.6543
2116, 441, -0.09095,  0.11806, -0.18032,  0.79129, -0.01548,  0.61124,  0.53116, -0.47776, -0.69972, -1.00,  0.44971,  0.66113
2117, 442, -0.08966,  0.10983, -0.19881,  0.89329, -0.43618, -0.10853, -0.22014, -0.21402, -0.9517, -1.00,  0.46753,  0.66113
2118, 438, -0.09815,  0.10687, -0.2318,  0.64471, -0.5223, -0.55817, -0.51441,  0.24369, -0.82219, -1.00,  0.4978,  0.66113
2119, 437, -0.09345,  0.11535, -0.20074, -0.39538,  0.90428, -0.16109, -0.12771, -0.2278, -0.9653, -1.00,  0.46753,  0.6543
2120, 442, -0.08966,  0.10983, -0.19881,  0.89329, -0.43618, -0.10853, -0.22014, -0.21402, -0.9517, -1.00,  0.46753,  0.66113
2121, 443, -0.1075,  0.10838, -0.17558,  0.69507, -0.13837,  0.7055,  0.51624, -0.58691, -0.62372, -1.00,  0.44971,  0.68066
2122, 442, -0.08966,  0.10983, -0.19881,  0.89329, -0.43618, -0.10853, -0.22014, -0.21402, -0.9517, -1.00,  0.46753,  0.66113
2123, 441, -0.09095,  0.11806, -0.18032,  0.79129, -0.01548,  0.61124,  0.53116, -0.47776, -0.69972, -1.00,  0.44971,  0.66113
2124, 432, -0.12769,  0.12995, -0.27473,  0.17569, -0.375, -0.91022, -0.62412,  0.67261, -0.39758, -1.00,  0.55029,  0.66113
2125, 438, -0.09815,  0.10687, -0.2318,  0.64471, -0.5223, -0.55817, -0.51441,  0.24369, -0.82219, -1.00,  0.4978,  0.66113
2126, 444, -0.11496,  0.09771, -0.22742,  0.49092, -0.72049, -0.48978, -0.45906,  0.26388, -0.84831, -1.00,  0.4978,  0.68066
2127, 442, -0.08966,  0.10983, -0.19881,  0.89329, -0.43618, -0.10853, -0.22014, -0.21402, -0.9517, -1.00,  0.46753,  0.66113
2128, 444, -0.11496,  0.09771, -0.22742,  0.49092, -0.72049, -0.48978, -0.45906,  0.26388, -0.84831, -1.00,  0.4978,  0.68066
2129, 438, -0.09815,  0.10687, -0.2318,  0.64471, -0.5223, -0.55817, -0.51441,  0.24369, -0.82219, -1.00,  0.4978,  0.66113
2130, 432, -0.12769,  0.12995, -0.27473,  0.17569, -0.375, -0.91022, -0.62412,  0.67261, -0.39758, -1.00,  0.55029,  0.66113
2131, 444, -0.11496,  0.09771, -0.22742,  0.49092, -0.72049, -0.48978, -0.45906,  0.26388, -0.84831, -1.00,  0.4978,  0.68066
2132, 436, -0.14335,  0.12027, -0.26864,  0.06211, -0.54797, -0.83419, -0.58683,  0.65602, -0.47462, -1.00,  0.55078,  0.68066
2133, 443, -0.1075,  0.10838, -0.17558,  0.69507, -0.13837,  0.7055,  0.51624, -0.58691, -0.62372, -1.00,  0.44971,  0.68066
2134, 445, -0.1056,  0.0994, -0.19382,  0.7391, -0.66518, -0.10616, -0.25013, -0.1247, -0.96015, -1.00,  0.46777,  0.68066
2135, 442, -0.08966,  0.10983, -0.19881,  0.89329, -0.43618, -0.10853, -0.22014, -0.21402, -0.9517, -1.00,  0.46753,  0.66113
2136, 442, -0.08966,  0.10983, -0.19881,  0.89329, -0.43618, -0.10853, -0.22014, -0.21402, -0.9517, -1.00,  0.46753,  0.66113
2137, 445, -0.1056,  0.0994, -0.19382,  0.7391, -0.66518, -0.10616, -0.25013, -0.1247, -0.96015, -1.00,  0.46777,  0.68066
2138, 444, -0.11496,  0.09771, -0.22742,  0.49092, -0.72049, -0.48978, -0.45906,  0.26388, -0.84831, -1.00,  0.4978,  0.68066
2139, 443, -0.1075,  0.10838, -0.17558,  0.69507, -0.13837,  0.7055,  0.51624, -0.58691, -0.62372, -1.00,  0.44971,  0.68066
2140, 446, -0.14384,  0.08159, -0.16276,  0.68349, -0.10139,  0.72289,  0.54493, -0.58804, -0.59771, -1.00,  0.44971,  0.72363
2141, 445, -0.1056,  0.0994, -0.19382,  0.7391, -0.66518, -0.10616, -0.25013, -0.1247, -0.96015, -1.00,  0.46777,  0.68066
2142, 447, -0.15749,  0.07487, -0.20899,  0.51099, -0.69923, -0.49997, -0.45543,  0.27307, -0.84736, -1.00,  0.49731,  0.72705
2143, 436, -0.14335,  0.12027, -0.26864,  0.06211, -0.54797, -0.83419, -0.58683,  0.65602, -0.47462, -1.00,  0.55078,  0.68066
2144, 444, -0.11496,  0.09771, -0.22742,  0.49092, -0.72049, -0.48978, -0.45906,  0.26388, -0.84831, -1.00,  0.4978,  0.68066
2145, 445, -0.1056,  0.0994, -0.19382,  0.7391, -0.66518, -0.10616, -0.25013, -0.1247, -0.96015, -1.00,  0.46777,  0.68066
2146, 447, -0.15749,  0.07487, -0.20899,  0.51099, -0.69923, -0.49997, -0.45543,  0.27307, -0.84736, -1.00,  0.49731,  0.72705
2147, 444, -0.11496,  0.09771, -0.22742,  0.49092, -0.72049, -0.48978, -0.45906,  0.26388, -0.84831, -1.00,  0.4978,  0.68066
2148, 446, -0.14384,  0.08159, -0.16276,  0.68349, -0.10139,  0.72289,  0.54493, -0.58804, -0.59771, -1.00,  0.44971,  0.72363
2149, 448, -0.14324,  0.07293, -0.18168,  0.74136, -0.64741, -0.17676, -0.29118, -0.073, -0.95388, -1.00,  0.46899,  0.72363
2150, 445, -0.1056,  0.0994, -0.19382,  0.7391, -0.66518, -0.10616, -0.25013, -0.1247, -0.96015, -1.00,  0.46777,  0.68066
2151, 445, -0.1056,  0.0994, -0.19382,  0.7391, -0.66518, -0.10616, -0.25013, -0.1247, -0.96015, -1.00,  0.46777,  0.68066
2152, 448, -0.14324,  0.07293, -0.18168,  0.74136, -0.64741, -0.17676, -0.29118, -0.073, -0.95388, -1.00,  0.46899,  0.72363
2153, 447, -0.15749,  0.07487, -0.20899,  0.51099, -0.69923, -0.49997, -0.45543,  0.27307, -0.84736, -1.00,  0.49731,  0.72705
2154, 449, -0.1838,  0.05364, -0.14968,  0.66747,  0.02127,  0.74433,  0.64066, -0.52587, -0.55948, -1.00,  0.44971,  0.76953
2155, 448, -0.14324,  0.07293, -0.18168,  0.74136, -0.64741, -0.17676, -0.29118, -0.073, -0.95388, -1.00,  0.46899,  0.72363
2156, 446, -0.14384,  0.08159, -0.16276,  0.68349, -0.10139,  0.72289,  0.54493, -0.58804, -0.59771, -1.00,  0.44971,  0.72363
2157, 447, -0.15749,  0.07487, -0.20899,  0.51099, -0.69923, -0.49997, -0.45543,  0.27307, -0.84736, -1.00,  0.49731,  0.72705
2158, 450, -0.19191,  0.08798, -0.25355,  0.08358, -0.53163, -0.84284, -0.5784,  0.66286, -0.47546, -1.00,  0.5498,  0.73584
2159, 436, -0.14335,  0.12027, -0.26864,  0.06211, -0.54797, -0.83419, -0.58683,  0.65602, -0.47462, -1.00,  0.55078,  0.68066
2160, 450, -0.19191,  0.08798, -0.25355,  0.08358, -0.53163, -0.84284, -0.5784,  0.66286, -0.47546, -1.00,  0.5498,  0.73584
2161, 435, -0.18055,  0.17137, -0.27905, -0.40145, -0.19218, -0.89549, -0.54982,  0.83253,  0.06782, -1.00,  0.61182,  0.68066
2162, 436, -0.14335,  0.12027, -0.26864,  0.06211, -0.54797, -0.83419, -0.58683,  0.65602, -0.47462, -1.00,  0.55078,  0.68066
2163, 450, -0.19191,  0.08798, -0.25355,  0.08358, -0.53163, -0.84284, -0.5784,  0.66286, -0.47546, -1.00,  0.5498,  0.73584
2164, 451, -0.23375,  0.13505, -0.26292, -0.42588, -0.1319, -0.89512, -0.51206,  0.85077,  0.11826, -1.00,  0.60938,  0.74268
2165, 435, -0.18055,  0.17137, -0.27905, -0.40145, -0.19218, -0.89549, -0.54982,  0.83253,  0.06782, -1.00,  0.61182,  0.68066
2166, 451, -0.23375,  0.13505, -0.26292, -0.42588, -0.1319, -0.89512, -0.51206,  0.85077,  0.11826, -1.00,  0.60938,  0.74268
2167, 433, -0.19614,  0.20353, -0.26106, -0.8218,  0.40352, -0.40227, -0.11375,  0.57561,  0.80977, -1.00,  0.64893,  0.68066
2168, 435, -0.18055,  0.17137, -0.27905, -0.40145, -0.19218, -0.89549, -0.54982,  0.83253,  0.06782, -1.00,  0.61182,  0.68066
2169, 451, -0.23375,  0.13505, -0.26292, -0.42588, -0.1319, -0.89512, -0.51206,  0.85077,  0.11826, -1.00,  0.60938,  0.74268
2170, 452, -0.25078,  0.16822, -0.24449, -0.79377,  0.42588, -0.43424, -0.12452,  0.58503,  0.8014, -1.00,  0.64893,  0.74365
2171, 433, -0.19614,  0.20353, -0.26106, -0.8218,  0.40352, -0.40227, -0.11375,  0.57561,  0.80977, -1.00,  0.64893,  0.68066
2172, 452, -0.25078,  0.16822, -0.24449, -0.79377,  0.42588, -0.43424, -0.12452,  0.58503,  0.8014, -1.00,  0.64893,  0.74365
2173, 426, -0.18933,  0.21467, -0.21627, -0.68581,  0.6688,  0.287,  0.34556, -0.04782,  0.93718, -1.00,  0.68945,  0.68066
2174, 433, -0.19614,  0.20353, -0.26106, -0.8218,  0.40352, -0.40227, -0.11375,  0.57561,  0.80977, -1.00,  0.64893,  0.68066
2175, 452, -0.25078,  0.16822, -0.24449, -0.79377,  0.42588, -0.43424, -0.12452,  0.58503,  0.8014, -1.00,  0.64893,  0.74365
2176, 453, -0.2419,  0.18243, -0.19892, -0.65447,  0.69604,  0.29529,  0.33845, -0.07953,  0.93762, -1.00,  0.69189,  0.74023
2177, 426, -0.18933,  0.21467, -0.21627, -0.68581,  0.6688,  0.287,  0.34556, -0.04782,  0.93718, -1.00,  0.68945,  0.68066
2178, 453, -0.2419,  0.18243, -0.19892, -0.65447,  0.69604,  0.29529,  0.33845, -0.07953,  0.93762, -1.00,  0.69189,  0.74023
2179, 422, -0.16349,  0.20075, -0.1589, -0.19322,  0.54039,  0.81893,  0.56885, -0.61836,  0.54225, -1.00,  0.75049,  0.68066
2180, 426, -0.18933,  0.21467, -0.21627, -0.68581,  0.6688,  0.287,  0.34556, -0.04782,  0.93718, -1.00,  0.68945,  0.68066
2181, 453, -0.2419,  0.18243, -0.19892, -0.65447,  0.69604,  0.29529,  0.33845, -0.07953,  0.93762, -1.00,  0.69189,  0.74023
2182, 454, -0.20879,  0.16799, -0.1471, -0.15394,  0.54194,  0.8262,  0.56161, -0.63998,  0.52443, -1.00,  0.75195,  0.73291
2183, 422, -0.16349,  0.20075, -0.1589, -0.19322,  0.54039,  0.81893,  0.56885, -0.61836,  0.54225, -1.00,  0.75049,  0.68066
2184, 454, -0.20879,  0.16799, -0.1471, -0.15394,  0.54194,  0.8262,  0.56161, -0.63998,  0.52443, -1.00,  0.75195,  0.73291
2185, 419, -0.13053,  0.15135, -0.15784,  0.38738,  0.14188,  0.91094,  0.5371, -0.83782, -0.09791, -1.00,  0.8042,  0.68066
2186, 422, -0.16349,  0.20075, -0.1589, -0.19322,  0.54039,  0.81893,  0.56885, -0.61836,  0.54225, -1.00,  0.75049,  0.68066
2187, 454, -0.20879,  0.16799, -0.1471, -0.15394,  0.54194,  0.8262,  0.56161, -0.63998,  0.52443, -1.00,  0.75195,  0.73291
2188, 455, -0.17006,  0.12152, -0.14769,  0.384,  0.15982,  0.9094,  0.54376, -0.83514, -0.08283, -1.00,  0.80664,  0.72656
2189, 419, -0.13053,  0.15135, -0.15784,  0.38738,  0.14188,  0.91094,  0.5371, -0.83782, -0.09791, -1.00,  0.8042,  0.68066
2190, 455, -0.17006,  0.12152, -0.14769,  0.384,  0.15982,  0.9094,  0.54376, -0.83514, -0.08283, -1.00,  0.80664,  0.72656
2191, 421, -0.14384,  0.08159, -0.16276,  0.68349, -0.10139,  0.72289,  0.34636, -0.82669, -0.44343, -1.00,  0.85303,  0.72363
2192, 419, -0.13053,  0.15135, -0.15784,  0.38738,  0.14188,  0.91094,  0.5371, -0.83782, -0.09791, -1.00,  0.8042,  0.68066
2193, 453, -0.2419,  0.18243, -0.19892, -0.65447,  0.69604,  0.29529,  0.33845, -0.07953,  0.93762, -1.00,  0.69189,  0.74023
2194, 456, -0.268,  0.12505, -0.1308, -0.18137,  0.56002,  0.80838,  0.55075, -0.62317,  0.55528, -1.00,  0.75586,  0.80078
2195, 454, -0.20879,  0.16799, -0.1471, -0.15394,  0.54194,  0.8262,  0.56161, -0.63998,  0.52443, -1.00,  0.75195,  0.73291
2196, 456, -0.268,  0.12505, -0.1308, -0.18137,  0.56002,  0.80838,  0.55075, -0.62317,  0.55528, -1.00,  0.75586,  0.80078
2197, 455, -0.17006,  0.12152, -0.14769,  0.384,  0.15982,  0.9094,  0.54376, -0.83514, -0.08283, -1.00,  0.80664,  0.72656
2198, 454, -0.20879,  0.16799, -0.1471, -0.15394,  0.54194,  0.8262,  0.56161, -0.63998,  0.52443, -1.00,  0.75195,  0.73291
2199, 457, -0.21917,  0.08798, -0.13685,  0.40461,  0.20574,  0.89104,  0.54775, -0.83477, -0.05598, -1.00,  0.80762,  0.78125
2200, 421, -0.14384,  0.08159, -0.16276,  0.68349, -0.10139,  0.72289,  0.34636, -0.82669, -0.44343, -1.00,  0.85303,  0.72363
2201, 455, -0.17006,  0.12152, -0.14769,  0.384,  0.15982,  0.9094,  0.54376, -0.83514, -0.08283, -1.00,  0.80664,  0.72656
2202, 456, -0.268,  0.12505, -0.1308, -0.18137,  0.56002,  0.80838,  0.55075, -0.62317,  0.55528, -1.00,  0.75586,  0.80078
2203, 457, -0.21917,  0.08798, -0.13685,  0.40461,  0.20574,  0.89104,  0.54775, -0.83477, -0.05598, -1.00,  0.80762,  0.78125
2204, 455, -0.17006,  0.12152, -0.14769,  0.384,  0.15982,  0.9094,  0.54376, -0.83514, -0.08283, -1.00,  0.80664,  0.72656
2205, 458, -0.30022,  0.09971, -0.12326, -0.2208,  0.65501,  0.72264,  0.57223, -0.513,  0.63983, -1.00,  0.75977,  0.83838
2206, 457, -0.21917,  0.08798, -0.13685,  0.40461,  0.20574,  0.89104,  0.54775, -0.83477, -0.05598, -1.00,  0.80762,  0.78125
2207, 456, -0.268,  0.12505, -0.1308, -0.18137,  0.56002,  0.80838,  0.55075, -0.62317,  0.55528, -1.00,  0.75586,  0.80078
2208, 457, -0.21917,  0.08798, -0.13685,  0.40461,  0.20574,  0.89104,  0.54775, -0.83477, -0.05598, -1.00,  0.80762,  0.78125
2209, 459, -0.1838,  0.05364, -0.14968,  0.66747,  0.02127,  0.74433,  0.40292, -0.85093, -0.337, -1.00,  0.85303,  0.76953
2210, 421, -0.14384,  0.08159, -0.16276,  0.68349, -0.10139,  0.72289,  0.34636, -0.82669, -0.44343, -1.00,  0.85303,  0.72363
2211, 453, -0.2419,  0.18243, -0.19892, -0.65447,  0.69604,  0.29529,  0.33845, -0.07953,  0.93762, -1.00,  0.69189,  0.74023
2212, 460, -0.323,  0.13677, -0.17251, -0.63487,  0.70384,  0.31867,  0.3386, -0.11727,  0.93359, -1.00,  0.69629,  0.82715
2213, 456, -0.268,  0.12505, -0.1308, -0.18137,  0.56002,  0.80838,  0.55075, -0.62317,  0.55528, -1.00,  0.75586,  0.80078
2214, 452, -0.25078,  0.16822, -0.24449, -0.79377,  0.42588, -0.43424, -0.12452,  0.58503,  0.8014, -1.00,  0.64893,  0.74365
2215, 460, -0.323,  0.13677, -0.17251, -0.63487,  0.70384,  0.31867,  0.3386, -0.11727,  0.93359, -1.00,  0.69629,  0.82715
2216, 453, -0.2419,  0.18243, -0.19892, -0.65447,  0.69604,  0.29529,  0.33845, -0.07953,  0.93762, -1.00,  0.69189,  0.74023
2217, 458, -0.30022,  0.09971, -0.12326, -0.2208,  0.65501,  0.72264,  0.57223, -0.513,  0.63983, -1.00,  0.75977,  0.83838
2218, 456, -0.268,  0.12505, -0.1308, -0.18137,  0.56002,  0.80838,  0.55075, -0.62317,  0.55528, -1.00,  0.75586,  0.80078
2219, 460, -0.323,  0.13677, -0.17251, -0.63487,  0.70384,  0.31867,  0.3386, -0.11727,  0.93359, -1.00,  0.69629,  0.82715
2220, 459, -0.1838,  0.05364, -0.14968,  0.66747,  0.02127,  0.74433,  0.40292, -0.85093, -0.337, -1.00,  0.85303,  0.76953
2221, 457, -0.21917,  0.08798, -0.13685,  0.40461,  0.20574,  0.89104,  0.54775, -0.83477, -0.05598, -1.00,  0.80762,  0.78125
2222, 461, -0.23858,  0.07546, -0.12884,  0.44691,  0.39357,  0.80335,  0.59024, -0.80454,  0.0658, -1.00,  0.80811,  0.80371
2223, 461, -0.23858,  0.07546, -0.12884,  0.44691,  0.39357,  0.80335,  0.59024, -0.80454,  0.0658, -1.00,  0.80811,  0.80371
2224, 457, -0.21917,  0.08798, -0.13685,  0.40461,  0.20574,  0.89104,  0.54775, -0.83477, -0.05598, -1.00,  0.80762,  0.78125
2225, 458, -0.30022,  0.09971, -0.12326, -0.2208,  0.65501,  0.72264,  0.57223, -0.513,  0.63983, -1.00,  0.75977,  0.83838
2226, 459, -0.1838,  0.05364, -0.14968,  0.66747,  0.02127,  0.74433,  0.40292, -0.85093, -0.337, -1.00,  0.85303,  0.76953
2227, 461, -0.23858,  0.07546, -0.12884,  0.44691,  0.39357,  0.80335,  0.59024, -0.80454,  0.0658, -1.00,  0.80811,  0.80371
2228, 462, -0.20154,  0.04159, -0.14421,  0.7245,  0.19353,  0.66155,  0.45988, -0.85064, -0.25479, -1.00,  0.85352,  0.78906
2229, 461, -0.23858,  0.07546, -0.12884,  0.44691,  0.39357,  0.80335,  0.59024, -0.80454,  0.0658, -1.00,  0.80811,  0.80371
2230, 463, -0.19879,  0.02536, -0.1837,  0.59346,  0.03996, -0.80387,  0.46821, -0.82952,  0.30442, -1.00,  0.85303,  0.79248
2231, 462, -0.20154,  0.04159, -0.14421,  0.7245,  0.19353,  0.66155,  0.45988, -0.85064, -0.25479, -1.00,  0.85352,  0.78906
2232, 461, -0.23858,  0.07546, -0.12884,  0.44691,  0.39357,  0.80335,  0.59024, -0.80454,  0.0658, -1.00,  0.80811,  0.80371
