VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
215, 110,  3.14644, -0.62933, -1.41407,  0.16592, -0.28738, -0.72793,  0.8358,  0.53,  0.8358,  0.53
216, 99,  3.13818, -0.47129, -1.31488,  0.1787,  0.7606, -0.1719,  0.8429,  0.5367,  0.8429,  0.5367
217, 110,  3.14644, -0.62933, -1.41407,  0.16592, -0.28738, -0.72793,  0.8358,  0.53,  0.8358,  0.53
218, 119,  2.40072, -0.51167, -1.51802,  0.09661, -0.10702, -0.7869,  0.8694,  0.4973,  0.8694,  0.4973
219, 99,  3.13818, -0.47129, -1.31488,  0.1787,  0.7606, -0.1719,  0.8429,  0.5367,  0.8429,  0.5367
220, 119,  2.40072, -0.51167, -1.51802,  0.09661, -0.10702, -0.7869,  0.8694,  0.4973,  0.8694,  0.4973
221, 101,  1.52374, -0.38392, -1.60639,  0.18116,  0.24635, -0.73925,  0.9133,  0.4587,  0.9133,  0.4587
222, 116,  2.89099, -0.69558, -0.63672, -0.1816, -0.76025,  0.17043,  0.7809,  0.5142,  0.7809,  0.5142
223, 120,  3.05254, -0.82956, -1.07209, -0.15299, -0.78413, -0.04159,  0.8123,  0.5254,  0.8123,  0.5254
224, 117,  3.48046, -0.97311, -0.75145, -0.20845, -0.77129,  0.04079,  0.792,  0.5587,  0.792,  0.5587
225, 118,  3.11241, -0.75206, -1.27531, -0.05187, -0.70856, -0.36777,  0.8256,  0.5274,  0.8256,  0.5274
226, 117,  3.48046, -0.97311, -0.75145, -0.20845, -0.77129,  0.04079,  0.792,  0.5587,  0.792,  0.5587
227, 120,  3.05254, -0.82956, -1.07209, -0.15299, -0.78413, -0.04159,  0.8123,  0.5254,  0.8123,  0.5254
228, 121,  2.3272, -0.64671, -1.38097, -0.0001, -0.68098, -0.41984,  0.8585,  0.4866,  0.8585,  0.4866
229, 110,  3.14644, -0.62933, -1.41407,  0.16592, -0.28738, -0.72793,  0.8358,  0.53,  0.8358,  0.53
230, 118,  3.11241, -0.75206, -1.27531, -0.05187, -0.70856, -0.36777,  0.8256,  0.5274,  0.8256,  0.5274
231, 121,  2.3272, -0.64671, -1.38097, -0.0001, -0.68098, -0.41984,  0.8585,  0.4866,  0.8585,  0.4866
232, 119,  2.40072, -0.51167, -1.51802,  0.09661, -0.10702, -0.7869,  0.8694,  0.4973,  0.8694,  0.4973
233, 110,  3.14644, -0.62933, -1.41407,  0.16592, -0.28738, -0.72793,  0.8358,  0.53,  0.8358,  0.53
234, 120,  3.05254, -0.82956, -1.07209, -0.15299, -0.78413, -0.04159,  0.8123,  0.5254,  0.8123,  0.5254
235, 121,  2.3272, -0.64671, -1.38097, -0.0001, -0.68098, -0.41984,  0.8585,  0.4866,  0.8585,  0.4866
236, 118,  3.11241, -0.75206, -1.27531, -0.05187, -0.70856, -0.36777,  0.8256,  0.5274,  0.8256,  0.5274
237, 116,  2.89099, -0.69558, -0.63672, -0.1816, -0.76025,  0.17043,  0.7809,  0.5142,  0.7809,  0.5142
238, 122,  2.25712, -0.71449, -1.20522, -0.0204, -0.79938, -0.02403,  0.8453,  0.4788,  0.8453,  0.4788
239, 120,  3.05254, -0.82956, -1.07209, -0.15299, -0.78413, -0.04159,  0.8123,  0.5254,  0.8123,  0.5254
240, 120,  3.05254, -0.82956, -1.07209, -0.15299, -0.78413, -0.04159,  0.8123,  0.5254,  0.8123,  0.5254
241, 122,  2.25712, -0.71449, -1.20522, -0.0204, -0.79938, -0.02403,  0.8453,  0.4788,  0.8453,  0.4788
242, 121,  2.3272, -0.64671, -1.38097, -0.0001, -0.68098, -0.41984,  0.8585,  0.4866,  0.8585,  0.4866
243, 116,  2.89099, -0.69558, -0.63672, -0.1816, -0.76025,  0.17043,  0.7809,  0.5142,  0.7809,  0.5142
244, 123,  2.22593, -0.69856, -1.0489,  0.1266, -0.78912, -0.03548,  0.8328,  0.4746,  0.8328,  0.4746
245, 122,  2.25712, -0.71449, -1.20522, -0.0204, -0.79938, -0.02403,  0.8453,  0.4788,  0.8453,  0.4788
246, 123,  2.22593, -0.69856, -1.0489,  0.1266, -0.78912, -0.03548,  0.8328,  0.4746,  0.8328,  0.4746
247, 124,  1.83839, -0.83016, -1.34818,  0.15392, -0.70565, -0.34404,  0.8643,  0.4536,  0.8643,  0.4536
248, 122,  2.25712, -0.71449, -1.20522, -0.0204, -0.79938, -0.02403,  0.8453,  0.4788,  0.8453,  0.4788
249, 121,  2.3272, -0.64671, -1.38097, -0.0001, -0.68098, -0.41984,  0.8585,  0.4866,  0.8585,  0.4866
250, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
251, 119,  2.40072, -0.51167, -1.51802,  0.09661, -0.10702, -0.7869,  0.8694,  0.4973,  0.8694,  0.4973
252, 122,  2.25712, -0.71449, -1.20522, -0.0204, -0.79938, -0.02403,  0.8453,  0.4788,  0.8453,  0.4788
253, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
254, 121,  2.3272, -0.64671, -1.38097, -0.0001, -0.68098, -0.41984,  0.8585,  0.4866,  0.8585,  0.4866
255, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
256, 101,  1.52374, -0.38392, -1.60639,  0.18116,  0.24635, -0.73925,  0.9133,  0.4587,  0.9133,  0.4587
257, 119,  2.40072, -0.51167, -1.51802,  0.09661, -0.10702, -0.7869,  0.8694,  0.4973,  0.8694,  0.4973
258, 122,  2.25712, -0.71449, -1.20522, -0.0204, -0.79938, -0.02403,  0.8453,  0.4788,  0.8453,  0.4788
259, 124,  1.83839, -0.83016, -1.34818,  0.15392, -0.70565, -0.34404,  0.8643,  0.4536,  0.8643,  0.4536
260, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
261, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
262, 126,  1.87858, -0.70097, -1.48516,  0.55673,  0.21462, -0.5329,  0.8779,  0.4603,  0.8779,  0.4603
263, 101,  1.52374, -0.38392, -1.60639,  0.18116,  0.24635, -0.73925,  0.9133,  0.4587,  0.9133,  0.4587
264, 126,  1.87858, -0.70097, -1.48516,  0.55673,  0.21462, -0.5329,  0.8779,  0.4603,  0.8779,  0.4603
265, 127,  1.8296, -0.80068, -1.6254,  0.66443, -0.2379, -0.37674,  0.8799,  0.4492,  0.8799,  0.4492
266, 101,  1.52374, -0.38392, -1.60639,  0.18116,  0.24635, -0.73925,  0.9133,  0.4587,  0.9133,  0.4587
267, 126,  1.87858, -0.70097, -1.48516,  0.55673,  0.21462, -0.5329,  0.8779,  0.4603,  0.8779,  0.4603
268, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
269, 128,  1.82466, -0.76975, -1.47623,  0.0323, -0.73132, -0.32269,  0.8745,  0.4546,  0.8745,  0.4546
270, 125,  1.97, -0.68691, -1.43648,  0.16341, -0.49401, -0.60766,  0.8722,  0.4662,  0.8722,  0.4662
271, 124,  1.83839, -0.83016, -1.34818,  0.15392, -0.70565, -0.34404,  0.8643,  0.4536,  0.8643,  0.4536
272, 128,  1.82466, -0.76975, -1.47623,  0.0323, -0.73132, -0.32269,  0.8745,  0.4546,  0.8745,  0.4546
273, 128,  1.82466, -0.76975, -1.47623,  0.0323, -0.73132, -0.32269,  0.8745,  0.4546,  0.8745,  0.4546
274, 124,  1.83839, -0.83016, -1.34818,  0.15392, -0.70565, -0.34404,  0.8643,  0.4536,  0.8643,  0.4536
275, 129,  1.21346, -0.51899, -1.52272, -0.32732, -0.64085, -0.34954,  0.8895,  0.4123,  0.8895,  0.4123
276, 2232,  1.35901,  4.26051, -0.28551, -0.41398,  0.68421, -0.022,  0.8676,  0.2271,  0.8676,  0.2271
277, 1649,  1.67828,  4.33989, -0.34485, -0.03932,  0.78723, -0.13685,  0.863,  0.209,  0.863,  0.209
278, 2218,  1.37039,  4.2369, -0.42459, -0.36242,  0.65031, -0.29284,  0.8585,  0.2271,  0.8585,  0.2271
279, 130,  3.98756,  1.14611, -0.47064,  0.7646,  0.17682, -0.15532,  0.8043,  0.4565,  0.8043,  0.4565
280, 131,  3.87492,  1.60819, -0.56465,  0.73327,  0.26112, -0.18473,  0.7815,  0.4314,  0.7815,  0.4314
281, 132,  4.03064,  1.47129,  0.33461,  0.73986,  0.30419,  0.00892,  0.8378,  0.4047,  0.8378,  0.4047
282, 133,  3.90286,  1.09945, -0.94093,  0.72125,  0.16279, -0.30546,  0.7766,  0.4765,  0.7766,  0.4765
283, 131,  3.87492,  1.60819, -0.56465,  0.73327,  0.26112, -0.18473,  0.7815,  0.4314,  0.7815,  0.4314
284, 130,  3.98756,  1.14611, -0.47064,  0.7646,  0.17682, -0.15532,  0.8043,  0.4565,  0.8043,  0.4565
285, 133,  3.90286,  1.09945, -0.94093,  0.72125,  0.16279, -0.30546,  0.7766,  0.4765,  0.7766,  0.4765
286, 130,  3.98756,  1.14611, -0.47064,  0.7646,  0.17682, -0.15532,  0.8043,  0.4565,  0.8043,  0.4565
287, 134,  3.92992,  0.80218, -0.84913,  0.72462,  0.07492, -0.33064,  0.7904,  0.4927,  0.7904,  0.4927
288, 135,  3.63289,  2.12349, -0.5997,  0.70143,  0.34122, -0.17767,  0.7564,  0.4005,  0.7564,  0.4005
289, 132,  4.03064,  1.47129,  0.33461,  0.73986,  0.30419,  0.00892,  0.8378,  0.4047,  0.8378,  0.4047
290, 131,  3.87492,  1.60819, -0.56465,  0.73327,  0.26112, -0.18473,  0.7815,  0.4314,  0.7815,  0.4314
291, 135,  3.63289,  2.12349, -0.5997,  0.70143,  0.34122, -0.17767,  0.7564,  0.4005,  0.7564,  0.4005
292, 136,  3.69235,  2.2827,  0.16919,  0.68476,  0.4134, -0.01412,  0.7901,  0.3587,  0.7901,  0.3587
293, 132,  4.03064,  1.47129,  0.33461,  0.73986,  0.30419,  0.00892,  0.8378,  0.4047,  0.8378,  0.4047
294, 134,  3.92992,  0.80218, -0.84913,  0.72462,  0.07492, -0.33064,  0.7904,  0.4927,  0.7904,  0.4927
295, 137,  3.68298,  0.93756, -1.355,  0.63741,  0.04595, -0.48124,  0.7504,  0.4998,  0.7504,  0.4998
296, 133,  3.90286,  1.09945, -0.94093,  0.72125,  0.16279, -0.30546,  0.7766,  0.4765,  0.7766,  0.4765
297, 134,  3.92992,  0.80218, -0.84913,  0.72462,  0.07492, -0.33064,  0.7904,  0.4927,  0.7904,  0.4927
298, 138,  3.74097,  0.56647, -1.27012,  0.63166,  0.08174, -0.48407,  0.7638,  0.5224,  0.7638,  0.5224
299, 137,  3.68298,  0.93756, -1.355,  0.63741,  0.04595, -0.48124,  0.7504,  0.4998,  0.7504,  0.4998
300, 139,  3.44107,  0.28193, -1.58286,  0.47279, -0.00385, -0.64533,  0.7339,  0.5513,  0.7339,  0.5513
301, 137,  3.68298,  0.93756, -1.355,  0.63741,  0.04595, -0.48124,  0.7504,  0.4998,  0.7504,  0.4998
302, 138,  3.74097,  0.56647, -1.27012,  0.63166,  0.08174, -0.48407,  0.7638,  0.5224,  0.7638,  0.5224
303, 139,  3.44107,  0.28193, -1.58286,  0.47279, -0.00385, -0.64533,  0.7339,  0.5513,  0.7339,  0.5513
304, 140,  3.36807,  0.76409, -1.67774,  0.45892, -0.00591, -0.65526,  0.7222,  0.5196,  0.7222,  0.5196
305, 137,  3.68298,  0.93756, -1.355,  0.63741,  0.04595, -0.48124,  0.7504,  0.4998,  0.7504,  0.4998
306, 140,  3.36807,  0.76409, -1.67774,  0.45892, -0.00591, -0.65526,  0.7222,  0.5196,  0.7222,  0.5196
307, 139,  3.44107,  0.28193, -1.58286,  0.47279, -0.00385, -0.64533,  0.7339,  0.5513,  0.7339,  0.5513
308, 141,  2.96008, -0.02305, -1.77711,  0.28273, -0.13601, -0.73591,  0.6935,  0.5785,  0.6935,  0.5785
309, 142,  3.58596,  1.19012, -1.36057,  0.57845,  0.23522, -0.50007,  0.7419,  0.4834,  0.7419,  0.4834
310, 133,  3.90286,  1.09945, -0.94093,  0.72125,  0.16279, -0.30546,  0.7766,  0.4765,  0.7766,  0.4765
311, 137,  3.68298,  0.93756, -1.355,  0.63741,  0.04595, -0.48124,  0.7504,  0.4998,  0.7504,  0.4998
312, 140,  3.36807,  0.76409, -1.67774,  0.45892, -0.00591, -0.65526,  0.7222,  0.5196,  0.7222,  0.5196
313, 142,  3.58596,  1.19012, -1.36057,  0.57845,  0.23522, -0.50007,  0.7419,  0.4834,  0.7419,  0.4834
314, 137,  3.68298,  0.93756, -1.355,  0.63741,  0.04595, -0.48124,  0.7504,  0.4998,  0.7504,  0.4998
315, 142,  3.58596,  1.19012, -1.36057,  0.57845,  0.23522, -0.50007,  0.7419,  0.4834,  0.7419,  0.4834
316, 143,  3.78592,  1.45522, -0.85978,  0.62215,  0.32416, -0.38451,  0.768,  0.4517,  0.768,  0.4517
317, 133,  3.90286,  1.09945, -0.94093,  0.72125,  0.16279, -0.30546,  0.7766,  0.4765,  0.7766,  0.4765
318, 133,  3.90286,  1.09945, -0.94093,  0.72125,  0.16279, -0.30546,  0.7766,  0.4765,  0.7766,  0.4765
319, 143,  3.78592,  1.45522, -0.85978,  0.62215,  0.32416, -0.38451,  0.768,  0.4517,  0.768,  0.4517
320, 131,  3.87492,  1.60819, -0.56465,  0.73327,  0.26112, -0.18473,  0.7815,  0.4314,  0.7815,  0.4314
321, 144,  3.63317,  1.76009, -0.76814,  0.64142,  0.25289, -0.40575,  0.7585,  0.429,  0.7585,  0.429
322, 131,  3.87492,  1.60819, -0.56465,  0.73327,  0.26112, -0.18473,  0.7815,  0.4314,  0.7815,  0.4314
323, 143,  3.78592,  1.45522, -0.85978,  0.62215,  0.32416, -0.38451,  0.768,  0.4517,  0.768,  0.4517
324, 144,  3.63317,  1.76009, -0.76814,  0.64142,  0.25289, -0.40575,  0.7585,  0.429,  0.7585,  0.429
325, 135,  3.63289,  2.12349, -0.5997,  0.70143,  0.34122, -0.17767,  0.7564,  0.4005,  0.7564,  0.4005
326, 131,  3.87492,  1.60819, -0.56465,  0.73327,  0.26112, -0.18473,  0.7815,  0.4314,  0.7815,  0.4314
327, 140,  3.36807,  0.76409, -1.67774,  0.45892, -0.00591, -0.65526,  0.7222,  0.5196,  0.7222,  0.5196
328, 145,  3.27099,  1.03862, -1.67221,  0.43147,  0.10068, -0.66611,  0.7153,  0.5011,  0.7153,  0.5011
329, 142,  3.58596,  1.19012, -1.36057,  0.57845,  0.23522, -0.50007,  0.7419,  0.4834,  0.7419,  0.4834
330, 144,  3.63317,  1.76009, -0.76814,  0.64142,  0.25289, -0.40575,  0.7585,  0.429,  0.7585,  0.429
331, 146,  3.50499,  2.01392, -0.97713,  0.58056,  0.36069, -0.41576,  0.7384,  0.4202,  0.7384,  0.4202
332, 135,  3.63289,  2.12349, -0.5997,  0.70143,  0.34122, -0.17767,  0.7564,  0.4005,  0.7564,  0.4005
333, 136,  3.69235,  2.2827,  0.16919,  0.68476,  0.4134, -0.01412,  0.7901,  0.3587,  0.7901,  0.3587
334, 135,  3.63289,  2.12349, -0.5997,  0.70143,  0.34122, -0.17767,  0.7564,  0.4005,  0.7564,  0.4005
335, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
336, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
337, 135,  3.63289,  2.12349, -0.5997,  0.70143,  0.34122, -0.17767,  0.7564,  0.4005,  0.7564,  0.4005
338, 146,  3.50499,  2.01392, -0.97713,  0.58056,  0.36069, -0.41576,  0.7384,  0.4202,  0.7384,  0.4202
339, 136,  3.69235,  2.2827,  0.16919,  0.68476,  0.4134, -0.01412,  0.7901,  0.3587,  0.7901,  0.3587
340, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
341, 148,  3.18636,  2.94498,  0.01535,  0.4929,  0.62665, -0.06603,  0.7361,  0.3213,  0.7361,  0.3213
342, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
343, 146,  3.50499,  2.01392, -0.97713,  0.58056,  0.36069, -0.41576,  0.7384,  0.4202,  0.7384,  0.4202
344, 149,  2.92097,  2.36995, -1.27316,  0.31089,  0.51017, -0.53204,  0.6912,  0.4073,  0.6912,  0.4073
345, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
346, 150,  2.45791,  3.22645, -0.09205,  0.16261,  0.77434, -0.11813,  0.6749,  0.302,  0.6749,  0.302
347, 148,  3.18636,  2.94498,  0.01535,  0.4929,  0.62665, -0.06603,  0.7361,  0.3213,  0.7361,  0.3213
348, 140,  3.36807,  0.76409, -1.67774,  0.45892, -0.00591, -0.65526,  0.7222,  0.5196,  0.7222,  0.5196
349, 141,  2.96008, -0.02305, -1.77711,  0.28273, -0.13601, -0.73591,  0.6935,  0.5785,  0.6935,  0.5785
350, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
351, 145,  3.27099,  1.03862, -1.67221,  0.43147,  0.10068, -0.66611,  0.7153,  0.5011,  0.7153,  0.5011
352, 140,  3.36807,  0.76409, -1.67774,  0.45892, -0.00591, -0.65526,  0.7222,  0.5196,  0.7222,  0.5196
353, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
354, 145,  3.27099,  1.03862, -1.67221,  0.43147,  0.10068, -0.66611,  0.7153,  0.5011,  0.7153,  0.5011
355, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
356, 152,  2.7435,  1.03148, -2.02412,  0.20142,  0.05946, -0.77194,  0.6738,  0.5084,  0.6738,  0.5084
357, 153,  2.2039,  0.77333, -2.09349,  0.05332,  0.10252, -0.79161,  0.6377,  0.525,  0.6377,  0.525
358, 152,  2.7435,  1.03148, -2.02412,  0.20142,  0.05946, -0.77194,  0.6738,  0.5084,  0.6738,  0.5084
359, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
360, 154,  2.33969, -0.21544, -1.79297,  0.07474, -0.29704, -0.73904,  0.643,  0.5942,  0.643,  0.5942
361, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
362, 141,  2.96008, -0.02305, -1.77711,  0.28273, -0.13601, -0.73591,  0.6935,  0.5785,  0.6935,  0.5785
363, 155,  2.5407,  1.53743, -1.90618, -0.07316,  0.24317, -0.75863,  0.6622,  0.4739,  0.6622,  0.4739
364, 152,  2.7435,  1.03148, -2.02412,  0.20142,  0.05946, -0.77194,  0.6738,  0.5084,  0.6738,  0.5084
365, 153,  2.2039,  0.77333, -2.09349,  0.05332,  0.10252, -0.79161,  0.6377,  0.525,  0.6377,  0.525
366, 149,  2.92097,  2.36995, -1.27316,  0.31089,  0.51017, -0.53204,  0.6912,  0.4073,  0.6912,  0.4073
367, 156,  2.48814,  3.04847, -0.73317,  0.15718,  0.66312, -0.41901,  0.6678,  0.3458,  0.6678,  0.3458
368, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
369, 147,  3.18544,  2.77985, -0.68314,  0.49248,  0.562, -0.28569,  0.7156,  0.364,  0.7156,  0.364
370, 156,  2.48814,  3.04847, -0.73317,  0.15718,  0.66312, -0.41901,  0.6678,  0.3458,  0.6678,  0.3458
371, 150,  2.45791,  3.22645, -0.09205,  0.16261,  0.77434, -0.11813,  0.6749,  0.302,  0.6749,  0.302
372, 157,  1.71519,  3.07022, -0.75912, -0.11452,  0.70639, -0.35762,  0.6143,  0.3423,  0.6143,  0.3423
373, 150,  2.45791,  3.22645, -0.09205,  0.16261,  0.77434, -0.11813,  0.6749,  0.302,  0.6749,  0.302
374, 156,  2.48814,  3.04847, -0.73317,  0.15718,  0.66312, -0.41901,  0.6678,  0.3458,  0.6678,  0.3458
375, 157,  1.71519,  3.07022, -0.75912, -0.11452,  0.70639, -0.35762,  0.6143,  0.3423,  0.6143,  0.3423
376, 158,  1.65125,  3.23743, -0.15994, -0.17247,  0.76772, -0.14443,  0.6087,  0.3013,  0.6087,  0.3013
377, 150,  2.45791,  3.22645, -0.09205,  0.16261,  0.77434, -0.11813,  0.6749,  0.302,  0.6749,  0.302
378, 157,  1.71519,  3.07022, -0.75912, -0.11452,  0.70639, -0.35762,  0.6143,  0.3423,  0.6143,  0.3423
379, 159,  0.99828,  2.88747, -0.15398, -0.41628,  0.66709, -0.14731,  0.5509,  0.3189,  0.5509,  0.3189
380, 158,  1.65125,  3.23743, -0.15994, -0.17247,  0.76772, -0.14443,  0.6087,  0.3013,  0.6087,  0.3013
381, 149,  2.92097,  2.36995, -1.27316,  0.31089,  0.51017, -0.53204,  0.6912,  0.4073,  0.6912,  0.4073
382, 160,  2.46941,  2.54672, -1.21793,  0.17179,  0.56894, -0.53554,  0.6643,  0.3915,  0.6643,  0.3915
383, 156,  2.48814,  3.04847, -0.73317,  0.15718,  0.66312, -0.41901,  0.6678,  0.3458,  0.6678,  0.3458
384, 157,  1.71519,  3.07022, -0.75912, -0.11452,  0.70639, -0.35762,  0.6143,  0.3423,  0.6143,  0.3423
385, 156,  2.48814,  3.04847, -0.73317,  0.15718,  0.66312, -0.41901,  0.6678,  0.3458,  0.6678,  0.3458
386, 160,  2.46941,  2.54672, -1.21793,  0.17179,  0.56894, -0.53554,  0.6643,  0.3915,  0.6643,  0.3915
387, 160,  2.46941,  2.54672, -1.21793,  0.17179,  0.56894, -0.53554,  0.6643,  0.3915,  0.6643,  0.3915
388, 149,  2.92097,  2.36995, -1.27316,  0.31089,  0.51017, -0.53204,  0.6912,  0.4073,  0.6912,  0.4073
389, 161,  2.63397,  2.29351, -1.4166,  0.09708,  0.52827, -0.59288,  0.6717,  0.4141,  0.6717,  0.4141
390, 162,  2.34042,  2.0319, -1.6693,  0.16314,  0.3801, -0.68477,  0.6511,  0.4367,  0.6511,  0.4367
391, 160,  2.46941,  2.54672, -1.21793,  0.17179,  0.56894, -0.53554,  0.6643,  0.3915,  0.6643,  0.3915
392, 161,  2.63397,  2.29351, -1.4166,  0.09708,  0.52827, -0.59288,  0.6717,  0.4141,  0.6717,  0.4141
393, 154,  2.33969, -0.21544, -1.79297,  0.07474, -0.29704, -0.73904,  0.643,  0.5942,  0.643,  0.5942
394, 163,  2.27921,  0.23323, -2.00716,  0.07744, -0.22235, -0.76457,  0.6401,  0.561,  0.6401,  0.561
395, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
396, 153,  2.2039,  0.77333, -2.09349,  0.05332,  0.10252, -0.79161,  0.6377,  0.525,  0.6377,  0.525
397, 151,  2.87742,  0.50623, -1.96444,  0.25547, -0.124, -0.7479,  0.6836,  0.5419,  0.6836,  0.5419
398, 163,  2.27921,  0.23323, -2.00716,  0.07744, -0.22235, -0.76457,  0.6401,  0.561,  0.6401,  0.561
399, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
400, 163,  2.27921,  0.23323, -2.00716,  0.07744, -0.22235, -0.76457,  0.6401,  0.561,  0.6401,  0.561
401, 154,  2.33969, -0.21544, -1.79297,  0.07474, -0.29704, -0.73904,  0.643,  0.5942,  0.643,  0.5942
402, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
403, 153,  2.2039,  0.77333, -2.09349,  0.05332,  0.10252, -0.79161,  0.6377,  0.525,  0.6377,  0.525
404, 163,  2.27921,  0.23323, -2.00716,  0.07744, -0.22235, -0.76457,  0.6401,  0.561,  0.6401,  0.561
405, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
406, 154,  2.33969, -0.21544, -1.79297,  0.07474, -0.29704, -0.73904,  0.643,  0.5942,  0.643,  0.5942
407, 165,  1.70546, -0.22289, -1.76088, -0.09517, -0.3507, -0.71271,  0.5914,  0.5904,  0.5914,  0.5904
408, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
409, 165,  1.70546, -0.22289, -1.76088, -0.09517, -0.3507, -0.71271,  0.5914,  0.5904,  0.5914,  0.5904
410, 166,  1.27148, -0.18299, -1.66832, -0.29606, -0.29716, -0.68121,  0.556,  0.5795,  0.556,  0.5795
411, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
412, 166,  1.27148, -0.18299, -1.66832, -0.29606, -0.29716, -0.68121,  0.556,  0.5795,  0.556,  0.5795
413, 167,  1.19273,  0.15166, -1.79773, -0.44372, -0.19606, -0.63614,  0.5581,  0.5545,  0.5581,  0.5545
414, 168,  0.8589,  0.00642, -1.4891, -0.45332, -0.01947, -0.65888,  0.5247,  0.5573,  0.5247,  0.5573
415, 167,  1.19273,  0.15166, -1.79773, -0.44372, -0.19606, -0.63614,  0.5581,  0.5545,  0.5581,  0.5545
416, 166,  1.27148, -0.18299, -1.66832, -0.29606, -0.29716, -0.68121,  0.556,  0.5795,  0.556,  0.5795
417, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
418, 169,  1.5526,  0.54442, -2.06382, -0.16098, -0.14735, -0.76966,  0.592,  0.5361,  0.592,  0.5361
419, 153,  2.2039,  0.77333, -2.09349,  0.05332,  0.10252, -0.79161,  0.6377,  0.525,  0.6377,  0.525
420, 169,  1.5526,  0.54442, -2.06382, -0.16098, -0.14735, -0.76966,  0.592,  0.5361,  0.592,  0.5361
421, 164,  1.63644,  0.11506, -1.97625, -0.08389, -0.28192, -0.74397,  0.5927,  0.5639,  0.5927,  0.5639
422, 167,  1.19273,  0.15166, -1.79773, -0.44372, -0.19606, -0.63614,  0.5581,  0.5545,  0.5581,  0.5545
423, 168,  0.8589,  0.00642, -1.4891, -0.45332, -0.01947, -0.65888,  0.5247,  0.5573,  0.5247,  0.5573
424, 170,  0.73156,  0.53435, -1.3518, -0.56682,  0.05901, -0.56145,  0.5179,  0.5174,  0.5179,  0.5174
425, 167,  1.19273,  0.15166, -1.79773, -0.44372, -0.19606, -0.63614,  0.5581,  0.5545,  0.5581,  0.5545
426, 170,  0.73156,  0.53435, -1.3518, -0.56682,  0.05901, -0.56145,  0.5179,  0.5174,  0.5179,  0.5174
427, 168,  0.8589,  0.00642, -1.4891, -0.45332, -0.01947, -0.65888,  0.5247,  0.5573,  0.5247,  0.5573
428, 171,  0.53213,  0.07965, -1.32047, -0.41984,  0.1477, -0.66477,  0.5024,  0.5413,  0.5024,  0.5413
429, 170,  0.73156,  0.53435, -1.3518, -0.56682,  0.05901, -0.56145,  0.5179,  0.5174,  0.5179,  0.5174
430, 171,  0.53213,  0.07965, -1.32047, -0.41984,  0.1477, -0.66477,  0.5024,  0.5413,  0.5024,  0.5413
