VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
3329, 782,  1.84528,  0.57445, -1.71633, -0.5256,  0.43548, -0.15527,  0.81766,  0.87878,  0.81766,  0.87878
3330, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3331, 780,  1.84169,  0.65179, -2.13167, -0.53473,  0.36184, -0.27043,  0.82552,  0.85708,  0.82552,  0.85708
3332, 782,  1.84528,  0.57445, -1.71633, -0.5256,  0.43548, -0.15527,  0.81766,  0.87878,  0.81766,  0.87878
3333, 780,  1.84169,  0.65179, -2.13167, -0.53473,  0.36184, -0.27043,  0.82552,  0.85708,  0.82552,  0.85708
3334, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3335, 784,  2.14644,  0.92901, -2.07995, -0.22007,  0.63769, -0.18685,  0.8085,  0.85413,  0.8085,  0.85413
3336, 779,  1.75379,  0.3185, -1.75893, -0.6598, -0.10267, -0.21005,  0.83492,  0.8729,  0.83492,  0.8729
3337, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3338, 782,  1.84528,  0.57445, -1.71633, -0.5256,  0.43548, -0.15527,  0.81766,  0.87878,  0.81766,  0.87878
3339, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3340, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3341, 782,  1.84528,  0.57445, -1.71633, -0.5256,  0.43548, -0.15527,  0.81766,  0.87878,  0.81766,  0.87878
3342, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3343, 779,  1.75379,  0.3185, -1.75893, -0.6598, -0.10267, -0.21005,  0.83492,  0.8729,  0.83492,  0.8729
3344, 786,  1.53098,  0.36333, -1.44415, -0.49834, -0.1909, -0.453,  0.84086,  0.89354,  0.84086,  0.89354
3345, 787,  2.52837,  0.81061, -1.6973,  0.22067,  0.65219,  0.12628,  0.78173,  0.86588,  0.78173,  0.86588
3346, 784,  2.14644,  0.92901, -2.07995, -0.22007,  0.63769, -0.18685,  0.8085,  0.85413,  0.8085,  0.85413
3347, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3348, 784,  2.14644,  0.92901, -2.07995, -0.22007,  0.63769, -0.18685,  0.8085,  0.85413,  0.8085,  0.85413
3349, 787,  2.52837,  0.81061, -1.6973,  0.22067,  0.65219,  0.12628,  0.78173,  0.86588,  0.78173,  0.86588
3350, 788,  2.56023,  0.94783, -2.01655,  0.23575,  0.64707, -0.12536,  0.78741,  0.84956,  0.78741,  0.84956
3351, 786,  1.53098,  0.36333, -1.44415, -0.49834, -0.1909, -0.453,  0.84086,  0.89354,  0.84086,  0.89354
3352, 789,  1.39228,  0.60058, -1.25627, -0.28923,  0.39304, -0.50186,  0.83306,  0.9113,  0.83306,  0.9113
3353, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3354, 789,  1.39228,  0.60058, -1.25627, -0.28923,  0.39304, -0.50186,  0.83306,  0.9113,  0.83306,  0.9113
3355, 786,  1.53098,  0.36333, -1.44415, -0.49834, -0.1909, -0.453,  0.84086,  0.89354,  0.84086,  0.89354
3356, 790,  1.35615,  0.35759, -1.29511, -0.34559, -0.16635, -0.58557,  0.84732,  0.90459,  0.84732,  0.90459
3357, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3358, 788,  2.56023,  0.94783, -2.01655,  0.23575,  0.64707, -0.12536,  0.78741,  0.84956,  0.78741,  0.84956
3359, 787,  2.52837,  0.81061, -1.6973,  0.22067,  0.65219,  0.12628,  0.78173,  0.86588,  0.78173,  0.86588
3360, 788,  2.56023,  0.94783, -2.01655,  0.23575,  0.64707, -0.12536,  0.78741,  0.84956,  0.78741,  0.84956
3361, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3362, 792,  2.832,  0.72811, -1.99752,  0.59454,  0.34938, -0.12022,  0.77328,  0.84456,  0.77328,  0.84456
3363, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3364, 793,  2.88456,  0.40649, -1.98924,  0.69329, -0.03611, -0.08972,  0.75794,  0.83913,  0.75794,  0.83913
3365, 792,  2.832,  0.72811, -1.99752,  0.59454,  0.34938, -0.12022,  0.77328,  0.84456,  0.77328,  0.84456
3366, 790,  1.35615,  0.35759, -1.29511, -0.34559, -0.16635, -0.58557,  0.84732,  0.90459,  0.84732,  0.90459
3367, 794,  1.13667,  0.59575, -1.12936, -0.24879,  0.33108, -0.56435,  0.84419,  0.9227,  0.84419,  0.9227
3368, 789,  1.39228,  0.60058, -1.25627, -0.28923,  0.39304, -0.50186,  0.83306,  0.9113,  0.83306,  0.9113
3369, 794,  1.13667,  0.59575, -1.12936, -0.24879,  0.33108, -0.56435,  0.84419,  0.9227,  0.84419,  0.9227
3370, 790,  1.35615,  0.35759, -1.29511, -0.34559, -0.16635, -0.58557,  0.84732,  0.90459,  0.84732,  0.90459
3371, 795,  1.14517,  0.31718, -1.17779, -0.26671, -0.12629, -0.63476,  0.85628,  0.91466,  0.85628,  0.91466
3372, 796,  0.83219,  0.24905, -1.06086, -0.11417, -0.08211, -0.68573,  0.87069,  0.92665,  0.87069,  0.92665
3373, 794,  1.13667,  0.59575, -1.12936, -0.24879,  0.33108, -0.56435,  0.84419,  0.9227,  0.84419,  0.9227
3374, 795,  1.14517,  0.31718, -1.17779, -0.26671, -0.12629, -0.63476,  0.85628,  0.91466,  0.85628,  0.91466
3375, 794,  1.13667,  0.59575, -1.12936, -0.24879,  0.33108, -0.56435,  0.84419,  0.9227,  0.84419,  0.9227
3376, 796,  0.83219,  0.24905, -1.06086, -0.11417, -0.08211, -0.68573,  0.87069,  0.92665,  0.87069,  0.92665
3377, 797,  0.76717,  0.58, -1.01412, -0.16528,  0.31089, -0.605,  0.8616,  0.93565,  0.8616,  0.93565
3378, 797,  0.76717,  0.58, -1.01412, -0.16528,  0.31089, -0.605,  0.8616,  0.93565,  0.8616,  0.93565
3379, 798,  1.24963,  0.8495, -0.87958, -0.08516,  0.58073, -0.38145,  0.83362,  0.93369,  0.83362,  0.93369
3380, 794,  1.13667,  0.59575, -1.12936, -0.24879,  0.33108, -0.56435,  0.84419,  0.9227,  0.84419,  0.9227
3381, 798,  1.24963,  0.8495, -0.87958, -0.08516,  0.58073, -0.38145,  0.83362,  0.93369,  0.83362,  0.93369
3382, 789,  1.39228,  0.60058, -1.25627, -0.28923,  0.39304, -0.50186,  0.83306,  0.9113,  0.83306,  0.9113
3383, 794,  1.13667,  0.59575, -1.12936, -0.24879,  0.33108, -0.56435,  0.84419,  0.9227,  0.84419,  0.9227
3384, 798,  1.24963,  0.8495, -0.87958, -0.08516,  0.58073, -0.38145,  0.83362,  0.93369,  0.83362,  0.93369
3385, 797,  0.76717,  0.58, -1.01412, -0.16528,  0.31089, -0.605,  0.8616,  0.93565,  0.8616,  0.93565
3386, 799,  0.93728,  1.00938, -0.61421, -0.02486,  0.60583, -0.34979,  0.84523,  0.95343,  0.84523,  0.95343
3387, 800,  1.59002,  0.82138, -0.99511, -0.08265,  0.62523, -0.30373,  0.81781,  0.92131,  0.81781,  0.92131
3388, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3389, 789,  1.39228,  0.60058, -1.25627, -0.28923,  0.39304, -0.50186,  0.83306,  0.9113,  0.83306,  0.9113
3390, 789,  1.39228,  0.60058, -1.25627, -0.28923,  0.39304, -0.50186,  0.83306,  0.9113,  0.83306,  0.9113
3391, 798,  1.24963,  0.8495, -0.87958, -0.08516,  0.58073, -0.38145,  0.83362,  0.93369,  0.83362,  0.93369
3392, 800,  1.59002,  0.82138, -0.99511, -0.08265,  0.62523, -0.30373,  0.81781,  0.92131,  0.81781,  0.92131
3393, 798,  1.24963,  0.8495, -0.87958, -0.08516,  0.58073, -0.38145,  0.83362,  0.93369,  0.83362,  0.93369
3394, 799,  0.93728,  1.00938, -0.61421, -0.02486,  0.60583, -0.34979,  0.84523,  0.95343,  0.84523,  0.95343
3395, 801,  1.3661,  0.99361, -0.55714,  0.0416,  0.66813, -0.20464,  0.82153,  0.94842,  0.82153,  0.94842
3396, 801,  1.3661,  0.99361, -0.55714,  0.0416,  0.66813, -0.20464,  0.82153,  0.94842,  0.82153,  0.94842
3397, 800,  1.59002,  0.82138, -0.99511, -0.08265,  0.62523, -0.30373,  0.81781,  0.92131,  0.81781,  0.92131
3398, 798,  1.24963,  0.8495, -0.87958, -0.08516,  0.58073, -0.38145,  0.83362,  0.93369,  0.83362,  0.93369
3399, 802,  0.9782,  1.17841,  2.63322E-06,  0.11737,  0.69009,  2.26975E-08,  0.83177,  0.98461,  0.83177,  0.98461
3400, 801,  1.3661,  0.99361, -0.55714,  0.0416,  0.66813, -0.20464,  0.82153,  0.94842,  0.82153,  0.94842
3401, 799,  0.93728,  1.00938, -0.61421, -0.02486,  0.60583, -0.34979,  0.84523,  0.95343,  0.84523,  0.95343
3402, 801,  1.3661,  0.99361, -0.55714,  0.0416,  0.66813, -0.20464,  0.82153,  0.94842,  0.82153,  0.94842
3403, 802,  0.9782,  1.17841,  2.63322E-06,  0.11737,  0.69009,  2.26975E-08,  0.83177,  0.98461,  0.83177,  0.98461
3404, 803,  1.41729,  1.07807, -0.00036,  0.10767,  0.69167, -0.00014,  0.80863,  0.97642,  0.80863,  0.97642
3405, 803,  1.41729,  1.07807, -0.00036,  0.10767,  0.69167, -0.00014,  0.80863,  0.97642,  0.80863,  0.97642
3406, 804,  1.76644,  0.98077, -0.5569,  0.0407,  0.68427, -0.14184,  0.80042,  0.941,  0.80042,  0.941
3407, 801,  1.3661,  0.99361, -0.55714,  0.0416,  0.66813, -0.20464,  0.82153,  0.94842,  0.82153,  0.94842
3408, 800,  1.59002,  0.82138, -0.99511, -0.08265,  0.62523, -0.30373,  0.81781,  0.92131,  0.81781,  0.92131
3409, 801,  1.3661,  0.99361, -0.55714,  0.0416,  0.66813, -0.20464,  0.82153,  0.94842,  0.82153,  0.94842
3410, 804,  1.76644,  0.98077, -0.5569,  0.0407,  0.68427, -0.14184,  0.80042,  0.941,  0.80042,  0.941
3411, 804,  1.76644,  0.98077, -0.5569,  0.0407,  0.68427, -0.14184,  0.80042,  0.941,  0.80042,  0.941
3412, 803,  1.41729,  1.07807, -0.00036,  0.10767,  0.69167, -0.00014,  0.80863,  0.97642,  0.80863,  0.97642
3413, 805,  1.81455,  1.0274, -0.00088,  0.10746,  0.6917, -0.00014,  0.7877,  0.96902,  0.7877,  0.96902
3414, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3415, 800,  1.59002,  0.82138, -0.99511, -0.08265,  0.62523, -0.30373,  0.81781,  0.92131,  0.81781,  0.92131
3416, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3417, 804,  1.76644,  0.98077, -0.5569,  0.0407,  0.68427, -0.14184,  0.80042,  0.941,  0.80042,  0.941
3418, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3419, 800,  1.59002,  0.82138, -0.99511, -0.08265,  0.62523, -0.30373,  0.81781,  0.92131,  0.81781,  0.92131
3420, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3421, 785,  1.61863,  0.59313, -1.4182, -0.36387,  0.45687, -0.38583,  0.82411,  0.89861,  0.82411,  0.89861
3422, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3423, 805,  1.81455,  1.0274, -0.00088,  0.10746,  0.6917, -0.00014,  0.7877,  0.96902,  0.7877,  0.96902
3424, 807,  2.13654,  0.93595, -0.58239,  0.08341,  0.68928, -0.08907,  0.78138,  0.93279,  0.78138,  0.93279
3425, 804,  1.76644,  0.98077, -0.5569,  0.0407,  0.68427, -0.14184,  0.80042,  0.941,  0.80042,  0.941
3426, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3427, 804,  1.76644,  0.98077, -0.5569,  0.0407,  0.68427, -0.14184,  0.80042,  0.941,  0.80042,  0.941
3428, 807,  2.13654,  0.93595, -0.58239,  0.08341,  0.68928, -0.08907,  0.78138,  0.93279,  0.78138,  0.93279
3429, 807,  2.13654,  0.93595, -0.58239,  0.08341,  0.68928, -0.08907,  0.78138,  0.93279,  0.78138,  0.93279
3430, 805,  1.81455,  1.0274, -0.00088,  0.10746,  0.6917, -0.00014,  0.7877,  0.96902,  0.7877,  0.96902
3431, 808,  2.17715,  0.9481, -0.00136,  0.0902,  0.69416, -0.00012,  0.76859,  0.96226,  0.76859,  0.96226
3432, 809,  2.53717,  0.8049, -1.32911,  0.19697,  0.67142, -0.01994,  0.77492,  0.88371,  0.77492,  0.88371
3433, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3434, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3435, 783,  2.13775,  0.79472, -1.66066, -0.20552,  0.66822,  0.03521,  0.80122,  0.87626,  0.80122,  0.87626
3436, 809,  2.53717,  0.8049, -1.32911,  0.19697,  0.67142, -0.01994,  0.77492,  0.88371,  0.77492,  0.88371
3437, 787,  2.52837,  0.81061, -1.6973,  0.22067,  0.65219,  0.12628,  0.78173,  0.86588,  0.78173,  0.86588
3438, 807,  2.13654,  0.93595, -0.58239,  0.08341,  0.68928, -0.08907,  0.78138,  0.93279,  0.78138,  0.93279
3439, 810,  2.50339,  0.83215, -0.97783,  0.19055,  0.66858, -0.08182,  0.76936,  0.90518,  0.76936,  0.90518
3440, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3441, 810,  2.50339,  0.83215, -0.97783,  0.19055,  0.66858, -0.08182,  0.76936,  0.90518,  0.76936,  0.90518
3442, 809,  2.53717,  0.8049, -1.32911,  0.19697,  0.67142, -0.01994,  0.77492,  0.88371,  0.77492,  0.88371
3443, 806,  2.01852,  0.81756, -1.14841, -0.07188,  0.67941, -0.15242,  0.79805,  0.90532,  0.79805,  0.90532
3444, 808,  2.17715,  0.9481, -0.00136,  0.0902,  0.69416, -0.00012,  0.76859,  0.96226,  0.76859,  0.96226
3445, 811,  2.54196,  0.88256, -0.54124,  0.2329,  0.65511, -0.0812,  0.75906,  0.92791,  0.75906,  0.92791
3446, 807,  2.13654,  0.93595, -0.58239,  0.08341,  0.68928, -0.08907,  0.78138,  0.93279,  0.78138,  0.93279
3447, 810,  2.50339,  0.83215, -0.97783,  0.19055,  0.66858, -0.08182,  0.76936,  0.90518,  0.76936,  0.90518
3448, 807,  2.13654,  0.93595, -0.58239,  0.08341,  0.68928, -0.08907,  0.78138,  0.93279,  0.78138,  0.93279
3449, 811,  2.54196,  0.88256, -0.54124,  0.2329,  0.65511, -0.0812,  0.75906,  0.92791,  0.75906,  0.92791
3450, 811,  2.54196,  0.88256, -0.54124,  0.2329,  0.65511, -0.0812,  0.75906,  0.92791,  0.75906,  0.92791
3451, 808,  2.17715,  0.9481, -0.00136,  0.0902,  0.69416, -0.00012,  0.76859,  0.96226,  0.76859,  0.96226
3452, 812,  2.58069,  0.95128, -0.00188,  0.19524,  0.67222, -0.00026,  0.74732,  0.95474,  0.74732,  0.95474
3453, 813,  2.74353,  0.67365, -1.42509,  0.61354,  0.33535, -0.03328,  0.76115,  0.87884,  0.76115,  0.87884
3454, 787,  2.52837,  0.81061, -1.6973,  0.22067,  0.65219,  0.12628,  0.78173,  0.86588,  0.78173,  0.86588
3455, 809,  2.53717,  0.8049, -1.32911,  0.19697,  0.67142, -0.01994,  0.77492,  0.88371,  0.77492,  0.88371
3456, 787,  2.52837,  0.81061, -1.6973,  0.22067,  0.65219,  0.12628,  0.78173,  0.86588,  0.78173,  0.86588
3457, 813,  2.74353,  0.67365, -1.42509,  0.61354,  0.33535, -0.03328,  0.76115,  0.87884,  0.76115,  0.87884
3458, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3459, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3460, 809,  2.53717,  0.8049, -1.32911,  0.19697,  0.67142, -0.01994,  0.77492,  0.88371,  0.77492,  0.88371
3461, 810,  2.50339,  0.83215, -0.97783,  0.19055,  0.66858, -0.08182,  0.76936,  0.90518,  0.76936,  0.90518
3462, 811,  2.54196,  0.88256, -0.54124,  0.2329,  0.65511, -0.0812,  0.75906,  0.92791,  0.75906,  0.92791
3463, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3464, 810,  2.50339,  0.83215, -0.97783,  0.19055,  0.66858, -0.08182,  0.76936,  0.90518,  0.76936,  0.90518
3465, 809,  2.53717,  0.8049, -1.32911,  0.19697,  0.67142, -0.01994,  0.77492,  0.88371,  0.77492,  0.88371
3466, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3467, 813,  2.74353,  0.67365, -1.42509,  0.61354,  0.33535, -0.03328,  0.76115,  0.87884,  0.76115,  0.87884
3468, 812,  2.58069,  0.95128, -0.00188,  0.19524,  0.67222, -0.00026,  0.74732,  0.95474,  0.74732,  0.95474
3469, 815,  2.8053,  0.71148, -0.52525,  0.57788,  0.38003, -0.10783,  0.74549,  0.92311,  0.74549,  0.92311
3470, 811,  2.54196,  0.88256, -0.54124,  0.2329,  0.65511, -0.0812,  0.75906,  0.92791,  0.75906,  0.92791
3471, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3472, 811,  2.54196,  0.88256, -0.54124,  0.2329,  0.65511, -0.0812,  0.75906,  0.92791,  0.75906,  0.92791
3473, 815,  2.8053,  0.71148, -0.52525,  0.57788,  0.38003, -0.10783,  0.74549,  0.92311,  0.74549,  0.92311
3474, 815,  2.8053,  0.71148, -0.52525,  0.57788,  0.38003, -0.10783,  0.74549,  0.92311,  0.74549,  0.92311
3475, 812,  2.58069,  0.95128, -0.00188,  0.19524,  0.67222, -0.00026,  0.74732,  0.95474,  0.74732,  0.95474
3476, 816,  2.87852,  0.76827, -0.00227,  0.58033,  0.39143, -0.00076,  0.73575,  0.95064,  0.73575,  0.95064
3477, 817,  2.92801,  0.46283, -0.00234,  0.6869, -0.13479, -0.0009,  0.72041,  0.94521,  0.72041,  0.94521
3478, 815,  2.8053,  0.71148, -0.52525,  0.57788,  0.38003, -0.10783,  0.74549,  0.92311,  0.74549,  0.92311
3479, 816,  2.87852,  0.76827, -0.00227,  0.58033,  0.39143, -0.00076,  0.73575,  0.95064,  0.73575,  0.95064
3480, 815,  2.8053,  0.71148, -0.52525,  0.57788,  0.38003, -0.10783,  0.74549,  0.92311,  0.74549,  0.92311
3481, 817,  2.92801,  0.46283, -0.00234,  0.6869, -0.13479, -0.0009,  0.72041,  0.94521,  0.72041,  0.94521
3482, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3483, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3484, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3485, 815,  2.8053,  0.71148, -0.52525,  0.57788,  0.38003, -0.10783,  0.74549,  0.92311,  0.74549,  0.92311
3486, 819,  2.76321,  0.20673, -0.00212,  0.53406, -0.45253, -0.0007,  0.70009,  0.93803,  0.70009,  0.93803
3487, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3488, 817,  2.92801,  0.46283, -0.00234,  0.6869, -0.13479, -0.0009,  0.72041,  0.94521,  0.72041,  0.94521
3489, 820,  2.76189,  0.47568, -0.99825,  0.69256, -0.07735, -0.06617,  0.73844,  0.89424,  0.73844,  0.89424
3490, 813,  2.74353,  0.67365, -1.42509,  0.61354,  0.33535, -0.03328,  0.76115,  0.87884,  0.76115,  0.87884
3491, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3492, 814,  2.72933,  0.69802, -1.0025,  0.57248,  0.39849, -0.05895,  0.75379,  0.89967,  0.75379,  0.89967
3493, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3494, 820,  2.76189,  0.47568, -0.99825,  0.69256, -0.07735, -0.06617,  0.73844,  0.89424,  0.73844,  0.89424
3495, 821,  2.74716,  0.42535, -1.39508,  0.69074, -0.1125, -0.01491,  0.74581,  0.87341,  0.74581,  0.87341
3496, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3497, 813,  2.74353,  0.67365, -1.42509,  0.61354,  0.33535, -0.03328,  0.76115,  0.87884,  0.76115,  0.87884
3498, 813,  2.74353,  0.67365, -1.42509,  0.61354,  0.33535, -0.03328,  0.76115,  0.87884,  0.76115,  0.87884
3499, 820,  2.76189,  0.47568, -0.99825,  0.69256, -0.07735, -0.06617,  0.73844,  0.89424,  0.73844,  0.89424
3500, 821,  2.74716,  0.42535, -1.39508,  0.69074, -0.1125, -0.01491,  0.74581,  0.87341,  0.74581,  0.87341
3501, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3502, 819,  2.76321,  0.20673, -0.00212,  0.53406, -0.45253, -0.0007,  0.70009,  0.93803,  0.70009,  0.93803
3503, 822,  2.73185,  0.20916, -0.53312,  0.53698, -0.44345, -0.07076,  0.70983,  0.9105,  0.70983,  0.9105
3504, 823,  2.50705, -0.00587, -0.00179,  0.33754, -0.61324, -0.00044,  0.68855,  0.93394,  0.68855,  0.93394
3505, 822,  2.73185,  0.20916, -0.53312,  0.53698, -0.44345, -0.07076,  0.70983,  0.9105,  0.70983,  0.9105
3506, 819,  2.76321,  0.20673, -0.00212,  0.53406, -0.45253, -0.0007,  0.70009,  0.93803,  0.70009,  0.93803
3507, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3508, 824,  2.67558,  0.24354, -0.97346,  0.56315, -0.41395, -0.03885,  0.71812,  0.88705,  0.71812,  0.88705
3509, 820,  2.76189,  0.47568, -0.99825,  0.69256, -0.07735, -0.06617,  0.73844,  0.89424,  0.73844,  0.89424
3510, 824,  2.67558,  0.24354, -0.97346,  0.56315, -0.41395, -0.03885,  0.71812,  0.88705,  0.71812,  0.88705
3511, 821,  2.74716,  0.42535, -1.39508,  0.69074, -0.1125, -0.01491,  0.74581,  0.87341,  0.74581,  0.87341
3512, 820,  2.76189,  0.47568, -0.99825,  0.69256, -0.07735, -0.06617,  0.73844,  0.89424,  0.73844,  0.89424
3513, 824,  2.67558,  0.24354, -0.97346,  0.56315, -0.41395, -0.03885,  0.71812,  0.88705,  0.71812,  0.88705
3514, 818,  2.8505,  0.4592, -0.55103,  0.68593, -0.09708, -0.10035,  0.73015,  0.91768,  0.73015,  0.91768
3515, 822,  2.73185,  0.20916, -0.53312,  0.53698, -0.44345, -0.07076,  0.70983,  0.9105,  0.70983,  0.9105
3516, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3517, 821,  2.74716,  0.42535, -1.39508,  0.69074, -0.1125, -0.01491,  0.74581,  0.87341,  0.74581,  0.87341
3518, 825,  2.73248,  0.37952, -1.7269,  0.67147, -0.09942,  0.17102,  0.75217,  0.85542,  0.75217,  0.85542
3519, 793,  2.88456,  0.40649, -1.98924,  0.69329, -0.03611, -0.08972,  0.75794,  0.83913,  0.75794,  0.83913
3520, 791,  2.71963,  0.64945, -1.74376,  0.60764,  0.30651,  0.16377,  0.76752,  0.86085,  0.76752,  0.86085
3521, 825,  2.73248,  0.37952, -1.7269,  0.67147, -0.09942,  0.17102,  0.75217,  0.85542,  0.75217,  0.85542
3522, 825,  2.73248,  0.37952, -1.7269,  0.67147, -0.09942,  0.17102,  0.75217,  0.85542,  0.75217,  0.85542
3523, 826,  2.7973,  0.10465, -2.01592,  0.59669, -0.34888, -0.11064,  0.73762,  0.83195,  0.73762,  0.83195
3524, 793,  2.88456,  0.40649, -1.98924,  0.69329, -0.03611, -0.08972,  0.75794,  0.83913,  0.75794,  0.83913
3525, 821,  2.74716,  0.42535, -1.39508,  0.69074, -0.1125, -0.01491,  0.74581,  0.87341,  0.74581,  0.87341
3526, 824,  2.67558,  0.24354, -0.97346,  0.56315, -0.41395, -0.03885,  0.71812,  0.88705,  0.71812,  0.88705
3527, 827,  2.6605,  0.17878, -1.37633,  0.58076, -0.38791,  0.04732,  0.72549,  0.86622,  0.72549,  0.86622
3528, 827,  2.6605,  0.17878, -1.37633,  0.58076, -0.38791,  0.04732,  0.72549,  0.86622,  0.72549,  0.86622
3529, 825,  2.73248,  0.37952, -1.7269,  0.67147, -0.09942,  0.17102,  0.75217,  0.85542,  0.75217,  0.85542
3530, 821,  2.74716,  0.42535, -1.39508,  0.69074, -0.1125, -0.01491,  0.74581,  0.87341,  0.74581,  0.87341
3531, 826,  2.7973,  0.10465, -2.01592,  0.59669, -0.34888, -0.11064,  0.73762,  0.83195,  0.73762,  0.83195
3532, 825,  2.73248,  0.37952, -1.7269,  0.67147, -0.09942,  0.17102,  0.75217,  0.85542,  0.75217,  0.85542
3533, 828,  2.64997,  0.11919, -1.7311,  0.55786, -0.38898,  0.16581,  0.73186,  0.84824,  0.73186,  0.84824
3534, 825,  2.73248,  0.37952, -1.7269,  0.67147, -0.09942,  0.17102,  0.75217,  0.85542,  0.75217,  0.85542
3535, 827,  2.6605,  0.17878, -1.37633,  0.58076, -0.38791,  0.04732,  0.72549,  0.86622,  0.72549,  0.86622
3536, 828,  2.64997,  0.11919, -1.7311,  0.55786, -0.38898,  0.16581,  0.73186,  0.84824,  0.73186,  0.84824
